Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,3.0,2024,38
Davis Mills,HOU,0,0,0,0,0,3.0,2024,38
Stefon Diggs,HOU,12,10,94,0,19,3.0,2024,38
Cam Akers,HOU,3,1,8,1,8,3.0,2024,38
J.J. Taylor,HOU,2,2,0,0,2,3.0,2024,38
British Brooks,HOU,0,0,0,0,0,3.0,2024,38
Nico Collins,HOU,10,4,86,0,34,3.0,2024,38
Tank Dell,HOU,6,5,62,0,19,3.0,2024,38
Dare Ogunbowale,HOU,2,2,28,0,15,3.0,2024,38
Robert Woods,HOU,2,2,18,0,13,3.0,2024,38
Dalton Schultz,HOU,5,2,11,0,8,3.0,2024,38
Xavier Hutchinson,HOU,1,0,0,0,0,3.0,2024,38
Sam Darnold,MIN,0,0,0,0,0,3.0,2024,38
Aaron Jones,MIN,6,5,46,1,20,3.0,2024,38
Ty Chandler,MIN,0,0,0,0,0,3.0,2024,38
Jalen Nailor,MIN,4,3,31,1,18,3.0,2024,38
Justin Jefferson,MIN,8,6,81,1,28,3.0,2024,38
Brandon Powell,MIN,2,1,13,0,13,3.0,2024,38
Trent Sherfield,MIN,1,1,8,0,8,3.0,2024,38
Johnny Mundt,MIN,3,1,2,1,2,3.0,2024,38
Nick Mullens,MIN,0,0,0,0,0,3.0,2024,38
Josh Oliver,MIN,1,0,0,0,0,3.0,2024,38
