Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jayden Daniels,WAS,0,0,0,0,0,3.0,2024,48
Austin Ekeler,WAS,2,2,22,0,14,3.0,2024,48
Brian Robinson Jr.,WAS,1,1,4,0,4,3.0,2024,48
Jeremy McNichols,WAS,0,0,0,0,0,3.0,2024,48
Terry McLaurin,WAS,6,4,100,1,55,3.0,2024,48
Luke McCaffrey,WAS,3,3,44,0,30,3.0,2024,48
Zach Ertz,WAS,5,5,38,0,12,3.0,2024,48
Noah Brown,WAS,3,3,29,0,16,3.0,2024,48
Dyami Brown,WAS,2,2,16,0,8,3.0,2024,48
Trenton Scott,WAS,1,1,1,1,1,3.0,2024,48
Joe Burrow,CIN,0,0,0,0,0,3.0,2024,48
Chase Brown,CIN,3,2,7,0,8,3.0,2024,48
Zack Moss,CIN,6,5,39,0,13,3.0,2024,48
Ja'Marr Chase,CIN,7,6,118,2,41,3.0,2024,48
Andrei Iosivas,CIN,7,5,52,1,16,3.0,2024,48
Mike Gesicki,CIN,5,4,47,0,17,3.0,2024,48
Tee Higgins,CIN,6,3,39,0,16,3.0,2024,48
Erick All,CIN,4,4,22,0,8,3.0,2024,48
