Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Charvarius Ward,SFO,0,7,5,71.4%,88.0,17.6,12.6,0.0,113.7,12.3,66.0,22.0,0,0,0,0.0,0,9,0,0.0%,3.0,2024,45
Isaac Yiadom,SFO,0,4,4,100.0%,45.0,11.3,11.3,0.0,113.5,8.0,32.0,13.0,0,0,0,0.0,0,6,0,0.0%,3.0,2024,45
Nick Bosa,SFO,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-4.0,-4.0,11.0,0,1,1,0.0,2,2,0,0.0%,3.0,2024,45
De'Vondre Campbell,SFO,0,1,1,100.0%,15.0,15.0,15.0,1.0,158.3,7.0,7.0,8.0,1,0,1,0.0,1,5,0,0.0%,3.0,2024,45
Fred Warner,SFO,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,7.0,5.0,4.0,2,0,0,0.0,0,4,0,0.0%,3.0,2024,45
Talanoa Hufanga,SFO,0,1,1,100.0%,32.0,32.0,32.0,0.0,118.7,22.0,22.0,10.0,0,0,0,0.0,0,7,1,12.5%,3.0,2024,45
Ji'Ayir Brown,SFO,0,4,1,25.0%,8.0,8.0,2.0,0.0,39.6,23.0,4.0,4.0,0,0,0,0.0,0,4,0,0.0%,3.0,2024,45
Demetrius Flannigan-Fowles,SFO,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,4.0,4.0,8.0,1,0,0,0.0,0,0,1,100.0%,3.0,2024,45
Leonard Floyd,SFO,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0,0,0,0.0,0,4,0,0.0%,3.0,2024,45
Maliek Collins,SFO,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,1,50.0%,3.0,2024,45
Sam Okuayinonu,SFO,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%,3.0,2024,45
Javon Hargrave,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,3.0,2024,45
Yetur Gross-Matos,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,3.0,2024,45
Dee Winters,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2024,45
Deommodore Lenoir,SFO,0,1,0,0.0%,,,0.0,,39.6,12.0,,,1,0,0,0.0,0,3,1,25.0%,3.0,2024,45
Malik Mustapha,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,3.0,2024,45
Cobie Durant,LAR,0,6,4,66.7%,45.0,11.3,7.5,0.0,88.9,13.7,44.0,1.0,0,0,0,0.0,0,5,0,0.0%,3.0,2024,45
Quentin Lake,LAR,0,5,4,80.0%,59.0,14.8,11.8,0.0,115.8,17.2,58.0,1.0,0,0,0,0.0,0,10,0,0.0%,3.0,2024,45
Kamren Curl,LAR,0,3,3,100.0%,54.0,18.0,18.0,1.0,158.3,12.0,36.0,18.0,2,1,0,0.0,1,7,0,0.0%,3.0,2024,45
Tre'Davious White,LAR,0,5,3,60.0%,35.0,11.7,7.0,1.0,120.8,12.2,35.0,0.0,0,0,0,0.0,0,3,0,0.0%,3.0,2024,45
Troy Reeder,LAR,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,4.0,7.0,5.0,1,0,0,0.0,0,10,1,9.1%,3.0,2024,45
Kamren Kinchens,LAR,0,2,2,100.0%,45.0,22.5,22.5,1.0,158.3,19.5,39.0,6.0,1,0,0,0.0,0,6,0,0.0%,3.0,2024,45
Byron Young,LAR,0,2,1,50.0%,2.0,2.0,1.0,0.0,56.2,-2.0,-4.0,6.0,4,1,1,1.0,3,4,1,20.0%,3.0,2024,45
Jared Verse,LAR,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,3.0,3.0,4.0,4,1,1,0.0,2,4,4,50.0%,3.0,2024,45
Christian Rozeboom,LAR,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,4.0,5.0,1.0,1,0,0,0.0,0,10,0,0.0%,3.0,2024,45
Michael Hoecht,LAR,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,1,0,0,0.0,0,3,0,0.0%,3.0,2024,45
Braden Fiske,LAR,0,0,0,,,,,,,,,,0,4,0,0.0,4,2,0,0.0%,3.0,2024,45
Kobie Turner,LAR,0,0,0,,,,,,,,,,0,3,0,0.0,3,5,0,0.0%,3.0,2024,45
Neville Gallimore,LAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,3.0,2024,45
Bobby Brown,LAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,3.0,2024,45
