Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Dolphins,-21.0,-20.39,-12.32,-7.41,0.0,-0.77,-1.68,-0.95,6.12,1.24,-2.14,4.36,0.96,0.16,-2.1,3.0,2024,42
Seahawks,21.0,0.77,1.68,0.95,-6.12,20.39,12.32,7.41,0.0,-1.24,-4.36,2.14,-0.16,-0.96,2.1,3.0,2024,42
