Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,1,Steelers,3.0,2024,40
Najee Harris,RB,1,Steelers,3.0,2024,40
Cordarrelle Patterson,RB,1,Steelers,3.0,2024,40
George Pickens,WR,1,Steelers,3.0,2024,40
Van Jefferson,WR,1,Steelers,3.0,2024,40
Pat Freiermuth,TE,1,Steelers,3.0,2024,40
Spencer Anderson,OL,1,Steelers,3.0,2024,40
James Daniels,OL,1,Steelers,3.0,2024,40
Broderick Jones,OT,1,Steelers,3.0,2024,40
Dan Moore,OT,1,Steelers,3.0,2024,40
Zach Frazier,C,1,Steelers,3.0,2024,40
Keeanu Benton,DL,1,Steelers,3.0,2024,40
Cameron Heyward,DT,1,Steelers,3.0,2024,40
Larry Ogunjobi,DT,1,Steelers,3.0,2024,40
Elandon Roberts,LB,1,Steelers,3.0,2024,40
T.J. Watt,LB,1,Steelers,3.0,2024,40
Patrick Queen,LB,1,Steelers,3.0,2024,40
Alex Highsmith,LB,1,Steelers,3.0,2024,40
Donte Jackson,CB,1,Steelers,3.0,2024,40
Joey Porter Jr.,CB,1,Steelers,3.0,2024,40
Minkah Fitzpatrick,S,1,Steelers,3.0,2024,40
DeShon Elliott,S,1,Steelers,3.0,2024,40
