Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Justin Herbert,LAC,0,0,0,0,0,3.0,2024,40
Taylor Heinicke,LAC,0,0,0,0,0,3.0,2024,40
J.K. Dobbins,LAC,3,3,10,0,6,3.0,2024,40
Gus Edwards,LAC,0,0,0,0,0,3.0,2024,40
Derius Davis,LAC,0,0,0,0,0,3.0,2024,40
Quentin Johnston,LAC,2,2,44,1,27,3.0,2024,40
Ladd McConkey,LAC,6,3,44,0,18,3.0,2024,40
Will Dissly,LAC,3,3,19,0,7,3.0,2024,40
Simi Fehoko,LAC,3,1,17,0,17,3.0,2024,40
Hayden Hurst,LAC,2,2,15,0,8,3.0,2024,40
Justin Fields,PIT,0,0,0,0,0,3.0,2024,40
Najee Harris,PIT,5,5,16,0,8,3.0,2024,40
Cordarrelle Patterson,PIT,5,3,15,0,6,3.0,2024,40
Jaylen Warren,PIT,1,1,-4,0,-4,3.0,2024,40
Calvin Austin III,PIT,5,4,95,1,55,3.0,2024,40
George Pickens,PIT,7,5,57,0,27,3.0,2024,40
Pat Freiermuth,PIT,5,4,33,0,15,3.0,2024,40
Scott Miller,PIT,2,2,31,0,20,3.0,2024,40
Connor Heyward,PIT,1,1,2,0,2,3.0,2024,40
