Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Caleb Williams,CHI,0,0,0,0,0,3.0,2024,34
Roschon Johnson,CHI,5,4,32,0,11,3.0,2024,34
D'Andre Swift,CHI,4,2,22,0,11,3.0,2024,34
Khalil Herbert,CHI,0,0,0,0,0,3.0,2024,34
Rome Odunze,CHI,11,6,112,1,47,3.0,2024,34
Cole Kmet,CHI,11,10,97,1,19,3.0,2024,34
DeAndre Carter,CHI,6,3,22,0,9,3.0,2024,34
Gerald Everett,CHI,1,0,0,0,0,3.0,2024,34
D.J. Moore,CHI,10,8,78,0,44,3.0,2024,34
Anthony Richardson,IND,0,0,0,0,0,3.0,2024,34
Jonathan Taylor,IND,2,1,25,0,25,3.0,2024,34
Trey Sermon,IND,0,0,0,0,0,3.0,2024,34
Alec Pierce,IND,2,1,44,0,44,3.0,2024,34
Kylen Granson,IND,1,1,40,0,40,3.0,2024,34
Michael Pittman Jr.,IND,5,4,36,0,13,3.0,2024,34
Josh Downs,IND,5,3,22,0,13,3.0,2024,34
Adonai Mitchell,IND,1,0,0,0,0,3.0,2024,34
Ashton Dulin,IND,1,0,0,0,0,3.0,2024,34
Mo Alie-Cox,IND,1,0,0,0,0,3.0,2024,34
