0,1,week,year,game_id
Won Toss,Steelers (deferred),3.0,2024,40
Roof,outdoors,3.0,2024,40
Surface,grass,3.0,2024,40
Duration,2:41,3.0,2024,40
Attendance,66734,3.0,2024,40
Weather,"72 degrees, relative humidity 73%, wind 2 mph",3.0,2024,40
Vegas Line,Pittsburgh Steelers -1.0,3.0,2024,40
Over/Under,34.5 (under),3.0,2024,40
