Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Kevin Zeitler,G,68,100%,0,0%,3,13%,0,Lions,3.0,2024,43
Penei Sewell,T,68,100%,0,0%,3,13%,0,Lions,3.0,2024,43
Graham Glasgow,G,68,100%,0,0%,3,13%,0,Lions,3.0,2024,43
Frank Ragnow,C,68,100%,0,0%,0,0%,0,Lions,3.0,2024,43
Jared Goff,QB,68,100%,0,0%,0,0%,0,Lions,3.0,2024,43
Taylor Decker,T,68,100%,0,0%,0,0%,0,Lions,3.0,2024,43
Amon-Ra St. Brown,WR,65,96%,0,0%,0,0%,0,Lions,3.0,2024,43
Jameson Williams,WR,48,71%,0,0%,0,0%,0,Lions,3.0,2024,43
Brock Wright,TE,47,69%,0,0%,3,13%,0,Lions,3.0,2024,43
Sam LaPorta,TE,43,63%,0,0%,0,0%,0,Lions,3.0,2024,43
David Montgomery,RB,35,51%,0,0%,0,0%,0,Lions,3.0,2024,43
Tim Patrick,WR,34,50%,0,0%,0,0%,0,Lions,3.0,2024,43
Jahmyr Gibbs,RB,31,46%,0,0%,0,0%,0,Lions,3.0,2024,43
Dan Skipper,T,15,22%,0,0%,3,13%,0,Lions,3.0,2024,43
Parker Hesse,TE,13,19%,0,0%,11,48%,0,Lions,3.0,2024,43
Kalif Raymond,WR,5,7%,0,0%,8,35%,0,Lions,3.0,2024,43
Craig Reynolds,RB,2,3%,0,0%,14,61%,0,Lions,3.0,2024,43
Sione Vaki,RB,1,1%,0,0%,14,61%,0,Lions,3.0,2024,43
Allen Robinson,WR,1,1%,0,0%,0,0%,0,Lions,3.0,2024,43
Jack Campbell,LB,0,0%,59,100%,8,35%,0,Lions,3.0,2024,43
Kerby Joseph,FS,0,0%,59,100%,7,30%,0,Lions,3.0,2024,43
Carlton Davis,CB,0,0%,57,97%,3,13%,0,Lions,3.0,2024,43
Aidan Hutchinson,DE,0,0%,57,97%,3,13%,0,Lions,3.0,2024,43
Brian Branch,SS,0,0%,54,92%,5,22%,0,Lions,3.0,2024,43
Terrion Arnold,CB,0,0%,53,90%,2,9%,0,Lions,3.0,2024,43
Malcolm Rodriguez,LB,0,0%,51,86%,19,83%,0,Lions,3.0,2024,43
Marcus Davenport,LB,0,0%,40,68%,6,26%,0,Lions,3.0,2024,43
Levi Onwuzurike,DE,0,0%,36,61%,6,26%,0,Lions,3.0,2024,43
Mekhi Wingo,DT,0,0%,28,47%,4,17%,0,Lions,3.0,2024,43
Amik Robertson,CB,0,0%,28,47%,0,0%,0,Lions,3.0,2024,43
Jalen Reeves-Maybin,LB,0,0%,27,46%,18,78%,0,Lions,3.0,2024,43
D.J. Reader,NT,0,0%,25,42%,0,0%,0,Lions,3.0,2024,43
Josh Paschal,DE,0,0%,18,31%,2,9%,0,Lions,3.0,2024,43
Alim McNeill,DT,0,0%,16,27%,3,13%,0,Lions,3.0,2024,43
Derrick Barnes,LB,0,0%,11,19%,1,4%,0,Lions,3.0,2024,43
Kyle Peko,DT,0,0%,10,17%,0,0%,0,Lions,3.0,2024,43
Kindle Vildor,CB,0,0%,8,14%,18,78%,0,Lions,3.0,2024,43
Ben Niemann,LB,0,0%,7,12%,16,70%,0,Lions,3.0,2024,43
Brandon Joseph,SS,0,0%,5,8%,3,13%,0,Lions,3.0,2024,43
Khalil Dorsey,CB,0,0%,0,0%,17,74%,0,Lions,3.0,2024,43
Loren Strickland,SS,0,0%,0,0%,12,52%,0,Lions,3.0,2024,43
Trevor Nowaske,LB,0,0%,0,0%,9,39%,0,Lions,3.0,2024,43
Jack Fox,P,0,0%,0,0%,8,35%,0,Lions,3.0,2024,43
Hogan Hatten,LS,0,0%,0,0%,8,35%,0,Lions,3.0,2024,43
Jake Bates,K,0,0%,0,0%,7,30%,0,Lions,3.0,2024,43
Michael Niese,T,0,0%,0,0%,3,13%,0,Lions,3.0,2024,43
Kayode Awosika,T,0,0%,0,0%,3,13%,0,Lions,3.0,2024,43
