Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jayden Daniels,WAS,21,23,254,13,52.0,215,9.3,156,7.4,6.8,98,4.7,0,0.0%,2,8.7%,2,8,1,1,4,13.3%,5,4.6,3.0,2024,48
Joe Burrow,CIN,29,38,324,18,45.0,283,7.4,204,7.0,5.4,120,4.1,1,2.6%,5,13.2%,2,6,0,2,4,9.8%,1,4.0,3.0,2024,48
