Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Trevor Lawrence,JAX,21,38,178,9.0,21.4,302,7.9,133,6.3,3.5,45,2.1,2,5.6%,8,22.2%,4,8,3,3,10,23.3%,1,1.0,3.0,2024,47
Mac Jones,JAX,5,8,22,1.0,11.1,13,1.6,-3,-0.6,-0.4,25,5.0,0,0.0%,1,12.5%,1,0,0,0,1,11.1%,0,,3.0,2024,47
Josh Allen,BUF,23,30,263,15.0,50.0,172,5.7,83,3.6,2.8,180,7.8,1,3.4%,2,6.9%,0,9,1,1,2,5.9%,4,8.3,3.0,2024,47
Mitchell Trubisky,BUF,1,1,3,,,-4,-4.0,-4,-4.0,-4.0,7,7.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,3.0,2024,47
