Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Packers,16.0,4.57,4.62,0.27,0.0,9.81,8.98,1.29,12.97,-0.24,-4.67,2.82,0.53,-2.82,3.9,3.0,2024,37
Titans,-16.0,-9.81,-8.98,-1.29,-12.97,-4.57,-4.62,-0.27,0.0,0.24,-2.82,4.67,2.82,-0.53,-3.9,3.0,2024,37
