Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Lamar Jackson,BAL,14,87,1,16,3.0,2024,44
Derrick Henry,BAL,25,151,2,29,3.0,2024,44
Justice Hill,BAL,5,33,0,17,3.0,2024,44
Zay Flowers,BAL,1,3,0,3,3.0,2024,44
Nelson Agholor,BAL,0,0,0,0,3.0,2024,44
Charlie Kolar,BAL,0,0,0,0,3.0,2024,44
Rashod Bateman,BAL,0,0,0,0,3.0,2024,44
Isaiah Likely,BAL,0,0,0,0,3.0,2024,44
Mark Andrews,BAL,0,0,0,0,3.0,2024,44
Dak Prescott,DAL,2,7,1,6,3.0,2024,44
Rico Dowdle,DAL,8,32,0,6,3.0,2024,44
Ezekiel Elliott,DAL,3,6,0,4,3.0,2024,44
Deuce Vaughn,DAL,2,5,0,4,3.0,2024,44
KaVontae Turpin,DAL,1,1,0,1,3.0,2024,44
Jake Ferguson,DAL,0,0,0,0,3.0,2024,44
CeeDee Lamb,DAL,0,0,0,0,3.0,2024,44
Jalen Tolbert,DAL,0,0,0,0,3.0,2024,44
Hunter Luepke,DAL,0,0,0,0,3.0,2024,44
Jalen Brooks,DAL,0,0,0,0,3.0,2024,44
Brandin Cooks,DAL,0,0,0,0,3.0,2024,44
Luke Schoonmaker,DAL,0,0,0,0,3.0,2024,44
Tyler Smith,DAL,0,0,0,0,3.0,2024,44
