Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Caleb Williams,CHI,1,1,3.0,2024,34
Roschon Johnson,CHI,0,0,3.0,2024,34
D'Andre Swift,CHI,0,0,3.0,2024,34
Khalil Herbert,CHI,0,0,3.0,2024,34
Rome Odunze,CHI,0,0,3.0,2024,34
Cole Kmet,CHI,0,0,3.0,2024,34
DeAndre Carter,CHI,0,0,3.0,2024,34
Gerald Everett,CHI,0,0,3.0,2024,34
D.J. Moore,CHI,0,0,3.0,2024,34
Anthony Richardson,IND,0,0,3.0,2024,34
Jonathan Taylor,IND,0,0,3.0,2024,34
Trey Sermon,IND,0,0,3.0,2024,34
Alec Pierce,IND,0,0,3.0,2024,34
Kylen Granson,IND,0,0,3.0,2024,34
Michael Pittman Jr.,IND,0,0,3.0,2024,34
Josh Downs,IND,0,0,3.0,2024,34
Adonai Mitchell,IND,0,0,3.0,2024,34
Ashton Dulin,IND,0,0,3.0,2024,34
Mo Alie-Cox,IND,0,0,3.0,2024,34
