Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Patriots,-21.0,-8.75,-8.44,-0.31,-4.12,-18.8,-16.88,-2.58,0.0,11.93,-1.48,4.3,3.34,1.64,4.13,3.0,2024,33
Jets,21.0,18.8,16.88,2.58,0.0,8.75,8.44,0.31,4.12,-11.93,-4.3,1.48,-1.64,-3.34,-4.13,3.0,2024,33
