Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jayden Reed,GNB,6,4,50,0,1.0,1,0.3,49,12.3,-1.0,1,4.0,1,16.7,0,92.4,3.0,2024,37
Emanuel Wilson,GNB,2,2,35,1,1.0,-12,-6.0,47,23.5,-6.0,1,2.0,0,0.0,0,158.3,3.0,2024,37
Tucker Kraft,GNB,3,2,24,0,1.0,4,2.0,20,10.0,2.7,1,2.0,1,33.3,0,91.0,3.0,2024,37
Christian Watson,GNB,2,2,67,0,2.0,47,23.5,20,10.0,23.5,0,,0,0.0,0,118.7,3.0,2024,37
Romeo Doubs,GNB,2,1,18,0,1.0,16,16.0,2,2.0,27.0,0,,0,0.0,0,81.2,3.0,2024,37
Josh Jacobs,GNB,1,1,5,0,0.0,0,0.0,5,5.0,0.0,1,1.0,0,0.0,0,87.5,3.0,2024,37
Luke Musgrave,GNB,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2,3.0,2024,37
Dontayvion Wicks,GNB,2,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6,3.0,2024,37
DeAndre Hopkins,TEN,7,6,73,1,5.0,68,11.3,5,0.8,10.3,1,6.0,0,0.0,1,110.1,3.0,2024,37
Josh Whyle,TEN,5,4,43,0,3.0,31,7.8,12,3.0,6.6,0,,1,20.0,0,102.5,3.0,2024,37
Tyjae Spears,TEN,4,4,54,0,2.0,-10,-2.5,64,16.0,-2.5,1,4.0,0,0.0,0,118.7,3.0,2024,37
Tony Pollard,TEN,4,3,15,0,0.0,-2,-0.7,17,5.7,-2.3,0,,0,0.0,0,80.2,3.0,2024,37
Tyler Boyd,TEN,4,3,33,0,2.0,16,5.3,17,5.7,5.0,1,3.0,1,25.0,0,99.0,3.0,2024,37
Nick Vannett,TEN,2,2,9,1,1.0,6,3.0,3,1.5,3.0,0,,0,0.0,0,125.0,3.0,2024,37
Chigoziem Okonkwo,TEN,2,2,15,0,,7,3.5,8,4.0,3.5,0,,0,0.0,0,97.9,3.0,2024,37
Calvin Ridley,TEN,3,1,9,0,,6,6.0,3,3.0,18.0,0,,0,0.0,1,2.8,3.0,2024,37
Treylon Burks,TEN,3,1,9,0,1.0,3,3.0,6,6.0,19.3,0,,1,33.3,0,42.4,3.0,2024,37
