#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:24,HOU 21,6,2:21,21,Touchdown,1,Vikings,3.0,2024,38
2,1,4:31,MIN 44,6,3:23,56,Touchdown,1,Vikings,3.0,2024,38
3,2,14:50,MIN 16,3,1:30,-9,Punt,1,Vikings,3.0,2024,38
4,2,8:37,MIN 20,5,2:51,27,Punt,1,Vikings,3.0,2024,38
5,2,1:51,MIN 13,7,1:17,26,Punt,1,Vikings,3.0,2024,38
6,3,15:00,MIN 23,8,4:38,77,Touchdown,1,Vikings,3.0,2024,38
7,3,9:02,MIN 33,3,1:35,-10,Punt,1,Vikings,3.0,2024,38
8,3,3:56,MIN 40,10,4:03,43,Field Goal,1,Vikings,3.0,2024,38
9,4,14:01,MIN 47,7,3:47,53,Touchdown,1,Vikings,3.0,2024,38
10,4,7:49,MIN 45,6,3:06,15,Field Goal,1,Vikings,3.0,2024,38
11,4,0:47,MIN 3,1,0:47,0,End of Game,1,Vikings,3.0,2024,38
