Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Justin Herbert,LAC,1,0,0,0,3.0,2024,40
Taylor Heinicke,LAC,0,0,0,0,3.0,2024,40
J.K. Dobbins,LAC,15,44,0,13,3.0,2024,40
Gus Edwards,LAC,3,9,0,6,3.0,2024,40
Derius Davis,LAC,1,8,0,8,3.0,2024,40
Quentin Johnston,LAC,0,0,0,0,3.0,2024,40
Ladd McConkey,LAC,0,0,0,0,3.0,2024,40
Will Dissly,LAC,0,0,0,0,3.0,2024,40
Simi Fehoko,LAC,0,0,0,0,3.0,2024,40
Hayden Hurst,LAC,0,0,0,0,3.0,2024,40
Justin Fields,PIT,6,6,1,5,3.0,2024,40
Najee Harris,PIT,18,70,0,21,3.0,2024,40
Cordarrelle Patterson,PIT,4,33,0,14,3.0,2024,40
Jaylen Warren,PIT,3,5,0,3,3.0,2024,40
Calvin Austin III,PIT,0,0,0,0,3.0,2024,40
George Pickens,PIT,0,0,0,0,3.0,2024,40
Pat Freiermuth,PIT,0,0,0,0,3.0,2024,40
Scott Miller,PIT,0,0,0,0,3.0,2024,40
Connor Heyward,PIT,0,0,0,0,3.0,2024,40
