#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CHI 30,11,5:27,32,Missed FG,0,Bears,3.0,2024,34
2,1,8:27,CHI 10,4,1:53,37,Punt,0,Bears,3.0,2024,34
3,1,3:05,CHI 14,5,3:05,12,Punt,0,Bears,3.0,2024,34
4,2,11:03,CHI 20,4,1:28,53,Interception,0,Bears,3.0,2024,34
5,2,8:19,CHI 29,16,6:39,58,Downs,0,Bears,3.0,2024,34
6,2,0:51,CHI 18,8,0:51,81,End of Half,0,Bears,3.0,2024,34
7,3,14:52,CHI 48,5,2:01,18,Field Goal,0,Bears,3.0,2024,34
8,3,11:22,CHI 16,4,1:36,7,Interception,0,Bears,3.0,2024,34
9,3,7:25,CHI 37,3,1:34,6,Punt,0,Bears,3.0,2024,34
10,3,0:21,CHI 30,13,7:00,70,Touchdown,0,Bears,3.0,2024,34
11,4,6:52,CHI 18,1,0:06,-6,Fumble,0,Bears,3.0,2024,34
12,4,5:22,CHI 30,12,3:21,70,Touchdown,0,Bears,3.0,2024,34
