Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jacoby Brissett,NWE,12,18,98,0,0,5,46,22,80.3,3.0,2024,33
Drake Maye,NWE,4,8,22,0,0,2,13,15,56.2,3.0,2024,33
Antonio Gibson,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Demario Douglas,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Jamycal Hasty,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Austin Hooper,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Ja'Lynn Polk,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Kayshon Boutte,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,3.0,2024,33
Aaron Rodgers,NYJ,27,35,281,2,0,2,14,27,118.9,3.0,2024,33
Braelon Allen,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Mike Williams,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,3.0,2024,33
