date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2022-12-24 05:00:00+00:00,-1.6320992,55.058567,-19.77177,0.0,0.0,0.0,0.19685039,25.973295,262.07935,37.805298,227,16,b'GMT-5'
2022-12-24 06:00:00+00:00,-1.6320992,56.31705,-20.142723,0.0,0.0,0.0,0.19685039,26.877535,267.13766,38.923798,227,16,b'GMT-5'
2022-12-24 07:00:00+00:00,-1.4520988,57.630047,-17.829582,0.0,0.0,0.0,0.19685039,21.86546,256.39026,37.805298,227,16,b'GMT-5'
2022-12-24 08:00:00+00:00,-0.19209671,57.572334,-16.355217,0.0,0.0,0.0,0.19685039,21.43088,256.1088,31.5417,227,16,b'GMT-5'
2022-12-24 09:00:00+00:00,0.25790405,60.53724,-14.965828,0.0,0.0,0.0,0.19685039,19.301825,265.34674,31.0943,227,16,b'GMT-5'
2022-12-24 10:00:00+00:00,2.7779026,58.81359,-13.05888,0.0,0.0,0.0,0.19685039,20.880932,274.91647,29.7521,227,16,b'GMT-5'
2022-12-24 11:00:00+00:00,3.6778984,59.994114,-11.87788,0.0,0.0,0.0,0.19685039,20.311172,277.59454,29.7521,227,16,b'GMT-5'
2022-12-24 12:00:00+00:00,0.3479004,61.09062,-14.165291,0.0,0.0,0.0,0.19685039,17.638287,254.55362,29.528399,227,16,b'GMT-5'
2022-12-24 13:00:00+00:00,0.167902,64.68006,-14.132153,0.0,0.0,0.0,0.19685039,17.203098,257.22876,26.620298,227,16,b'GMT-5'
2022-12-24 14:00:00+00:00,1.3379002,63.435547,-14.016411,0.0,0.0,0.0,0.19685039,19.751583,256.9081,28.8573,227,16,b'GMT-5'
2022-12-24 15:00:00+00:00,3.7678986,56.93316,-11.966164,0.0,0.0,0.0,0.19685039,20.658062,265.03033,30.8706,227,16,b'GMT-5'
2022-12-24 16:00:00+00:00,6.917898,50.175545,-8.582512,0.0,0.0,0.0,0.19685039,20.133,270.0,30.8706,227,16,b'GMT-5'
2022-12-24 17:00:00+00:00,9.527901,46.19963,-6.2241898,0.0,0.0,0.0,0.19685039,20.78485,261.95718,31.0943,227,16,b'GMT-5'
2022-12-24 18:00:00+00:00,11.1479,45.28787,-5.1812515,0.0,0.0,0.0,0.19685039,22.237625,264.80566,34.0024,227,16,b'GMT-5'
2022-12-24 19:00:00+00:00,13.217899,45.84748,-2.7504807,0.0,0.0,0.0,0.19685039,21.569368,275.35574,34.2261,227,16,b'GMT-5'
2022-12-24 20:00:00+00:00,14.8379,46.129208,-1.6308632,0.0,0.0,0.0,0.19685039,22.904957,282.4074,35.792,227,16,b'GMT-5'
2022-12-24 21:00:00+00:00,13.7579,47.339687,-2.2895164,0.0,0.0,0.0,0.164042,21.864315,277.05222,34.4498,227,16,b'GMT-5'
2022-12-24 22:00:00+00:00,11.957899,51.908176,-3.295971,0.0,0.0,0.0,0.164042,20.010834,264.22577,31.7654,227,16,b'GMT-5'
2022-12-24 23:00:00+00:00,10.247898,55.529278,-4.4058456,0.0,0.0,0.0,0.164042,18.572489,268.6197,28.6336,227,16,b'GMT-5'
2022-12-25 00:00:00+00:00,10.1579,58.429813,-5.227829,0.0,0.0,0.0,0.164042,20.400902,266.22778,26.620298,227,16,b'GMT-5'
2022-12-25 01:00:00+00:00,10.067898,57.674576,-5.221672,0.0,0.0,0.0,0.164042,20.13797,268.727,29.081,227,16,b'GMT-5'
2022-12-25 02:00:00+00:00,9.617899,58.098587,-6.066704,0.0,0.0,0.0,0.164042,21.04683,272.43658,29.7521,227,16,b'GMT-5'
2022-12-25 03:00:00+00:00,8.627901,58.19445,-6.3138275,0.0,0.0,0.0,0.164042,19.20305,278.0356,30.4232,227,16,b'GMT-5'
2022-12-25 04:00:00+00:00,7.7279015,58.556995,-6.4360275,0.0,0.0,0.0,0.164042,17.29593,275.19434,27.067701,227,16,b'GMT-5'
