Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
T.J. Bass,G,81,100%,0,0%,4,16%,0,Cowboys,3.0,2023,45
Tyler Smith,T,81,100%,0,0%,4,16%,0,Cowboys,3.0,2023,45
Brock Hoffman,C,81,100%,0,0%,4,16%,0,Cowboys,3.0,2023,45
Chuma Edoga,T,81,100%,0,0%,4,16%,0,Cowboys,3.0,2023,45
Dak Prescott,QB,81,100%,0,0%,0,0%,0,Cowboys,3.0,2023,45
Terence Steele,T,81,100%,0,0%,0,0%,0,Cowboys,3.0,2023,45
Tony Pollard,RB,70,86%,0,0%,0,0%,0,Cowboys,3.0,2023,45
CeeDee Lamb,WR,67,83%,0,0%,0,0%,0,Cowboys,3.0,2023,45
Brandin Cooks,WR,65,80%,0,0%,0,0%,0,Cowboys,3.0,2023,45
Jake Ferguson,TE,56,69%,0,0%,0,0%,0,Cowboys,3.0,2023,45
Michael Gallup,WR,56,69%,0,0%,0,0%,0,Cowboys,3.0,2023,45
Peyton Hendershot,TE,37,46%,0,0%,10,40%,0,Cowboys,3.0,2023,45
Luke Schoonmaker,TE,19,23%,0,0%,12,48%,0,Cowboys,3.0,2023,45
Jalen Tolbert,WR,14,17%,0,0%,13,52%,0,Cowboys,3.0,2023,45
Rico Dowdle,RB,11,14%,0,0%,11,44%,0,Cowboys,3.0,2023,45
Hunter Luepke,RB,8,10%,0,0%,15,60%,0,Cowboys,3.0,2023,45
KaVontae Turpin,WR,2,2%,0,0%,8,32%,0,Cowboys,3.0,2023,45
Leighton Vander Esch,LB,0,0%,61,100%,6,24%,0,Cowboys,3.0,2023,45
Jayron Kearse,FS,0,0%,61,100%,0,0%,0,Cowboys,3.0,2023,45
Stephon Gilmore,CB,0,0%,60,98%,0,0%,0,Cowboys,3.0,2023,45
DaRon Bland,CB,0,0%,59,97%,5,20%,0,Cowboys,3.0,2023,45
Malik Hooker,FS,0,0%,56,92%,0,0%,0,Cowboys,3.0,2023,45
Micah Parsons,LB,0,0%,55,90%,0,0%,0,Cowboys,3.0,2023,45
Damone Clark,LB,0,0%,42,69%,14,56%,0,Cowboys,3.0,2023,45
DeMarcus Lawrence,DE,0,0%,41,67%,0,0%,0,Cowboys,3.0,2023,45
Johnathan Hankins,DT,0,0%,35,57%,5,20%,0,Cowboys,3.0,2023,45
Jourdan Lewis,CB,0,0%,34,56%,0,0%,0,Cowboys,3.0,2023,45
Osa Odighizuwa,DT,0,0%,33,54%,6,24%,0,Cowboys,3.0,2023,45
Donovan Wilson,SS,0,0%,32,52%,0,0%,0,Cowboys,3.0,2023,45
Dorance Armstrong Jr.,DE,0,0%,22,36%,8,32%,0,Cowboys,3.0,2023,45
Chauncey Golston,DT,0,0%,18,30%,10,40%,0,Cowboys,3.0,2023,45
Neville Gallimore,DT,0,0%,16,26%,0,0%,0,Cowboys,3.0,2023,45
Dante Fowler,DE,0,0%,15,25%,2,8%,0,Cowboys,3.0,2023,45
Mazi Smith,DT,0,0%,12,20%,1,4%,0,Cowboys,3.0,2023,45
Sam Williams,DE,0,0%,10,16%,13,52%,0,Cowboys,3.0,2023,45
Markquese Bell,FS,0,0%,9,15%,20,80%,0,Cowboys,3.0,2023,45
C.J. Goodwin,CB,0,0%,0,0%,21,84%,0,Cowboys,3.0,2023,45
Juanyeh Thomas,FS,0,0%,0,0%,21,84%,0,Cowboys,3.0,2023,45
Devin Harper,LB,0,0%,0,0%,15,60%,0,Cowboys,3.0,2023,45
Noah Igbinoghene,CB,0,0%,0,0%,13,52%,0,Cowboys,3.0,2023,45
Brandon Aubrey,K,0,0%,0,0%,9,36%,0,Cowboys,3.0,2023,45
Trent Sieg,LS,0,0%,0,0%,6,24%,0,Cowboys,3.0,2023,45
Bryan Anger,P,0,0%,0,0%,6,24%,0,Cowboys,3.0,2023,45
Sean Harlow,C,0,0%,0,0%,4,16%,0,Cowboys,3.0,2023,45
Asim Richards,G,0,0%,0,0%,4,16%,0,Cowboys,3.0,2023,45
Deuce Vaughn,RB,0,0%,0,0%,1,4%,0,Cowboys,3.0,2023,45
