#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:44,NYG 25,12,5:26,49,Field Goal,0,Giants,3.0,2023,33
2,1,0:44,NYG 10,3,1:31,2,Punt,0,Giants,3.0,2023,33
3,2,7:49,NYG 25,3,1:36,0,Punt,0,Giants,3.0,2023,33
4,2,1:40,NYG 25,8,1:27,37,Field Goal,0,Giants,3.0,2023,33
5,3,15:00,NYG 25,5,2:46,18,Punt,0,Giants,3.0,2023,33
6,3,10:46,SFO 37,2,0:46,37,Touchdown,0,Giants,3.0,2023,33
7,3,4:08,NYG 19,3,1:55,1,Punt,0,Giants,3.0,2023,33
8,4,12:47,NYG 25,3,1:47,-1,Punt,0,Giants,3.0,2023,33
9,4,5:58,NYG 25,6,2:19,23,Interception,0,Giants,3.0,2023,33
10,4,3:18,NYG 5,3,1:17,4,Punt,0,Giants,3.0,2023,33
