Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,3.0,-13.57,-8.87,-2.94,0.0,5.27,9.8,-4.86,7.65,10.63,-4.2,3.05,3.03,-3.12,11.87,3.0,2023,37
Ravens,-3.0,-5.27,-9.8,4.86,-7.65,13.57,8.87,2.94,0.0,-10.63,-3.05,4.2,3.12,-3.03,-11.87,3.0,2023,37
