Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Russ Yeast,LAR,0,4,4,100.0%,31.0,7.8,7.8,0.0,99.0,3.8,15.0,16.0,1,0,0,0.0,0,6,4,40.0%,3.0,2023,48
Derion Kendrick,LAR,0,7,4,57.1%,28.0,7.0,4.0,0.0,66.4,8.6,11.0,17.0,0,0,0,0.0,0,6,2,25.0%,3.0,2023,48
Ahkello Witherspoon,LAR,1,9,3,33.3%,29.0,9.7,3.2,0.0,3.7,12.8,20.0,9.0,0,0,0,0.0,0,0,0,,3.0,2023,48
Christian Rozeboom,LAR,0,4,3,75.0%,17.0,5.7,4.3,0.0,82.3,1.3,2.0,15.0,0,0,0,0.0,0,5,1,16.7%,3.0,2023,48
Cobie Durant,LAR,0,7,3,42.9%,26.0,8.7,3.7,0.0,53.3,6.7,14.0,12.0,1,0,0,0.0,0,6,1,14.3%,3.0,2023,48
Jordan Fuller,LAR,0,4,3,75.0%,79.0,26.3,19.8,0.0,116.7,14.3,45.0,34.0,0,0,0,0.0,0,4,2,33.3%,3.0,2023,48
Michael Hoecht,LAR,0,2,2,100.0%,22.0,11.0,11.0,0.0,112.5,5.0,10.0,12.0,0,2,0,0.0,2,5,1,16.7%,3.0,2023,48
Ernest Jones,LAR,0,6,2,33.3%,18.0,9.0,3.0,0.0,42.4,1.5,10.0,8.0,6,0,0,0.0,0,9,0,0.0%,3.0,2023,48
Quentin Lake,LAR,0,3,1,33.3%,4.0,4.0,1.3,0.0,42.4,5.3,4.0,0.0,2,0,0,0.0,0,1,0,0.0%,3.0,2023,48
Byron Young,LAR,0,0,0,,,,,,,,,,8,1,1,0.5,3,5,1,16.7%,3.0,2023,48
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,0,1,1.0,2,7,0,0.0%,3.0,2023,48
Kobie Turner,LAR,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,3.0,2023,48
Troy Reeder,LAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2023,48
Cam Taylor-Britt,CIN,0,8,6,75.0%,65.0,10.8,8.1,1.0,138.0,7.9,53.0,12.0,0,0,0,0.0,0,6,0,0.0%,3.0,2023,48
Daxton Hill,CIN,0,4,4,100.0%,74.0,18.5,18.5,0.0,118.7,13.5,54.0,20.0,2,0,0,1.0,1,8,1,11.1%,3.0,2023,48
Logan Wilson,CIN,2,7,4,57.1%,22.0,5.5,3.1,0.0,23.2,2.7,3.0,19.0,8,0,0,0.0,0,4,0,0.0%,3.0,2023,48
Mike Hilton,CIN,0,5,2,40.0%,25.0,12.5,5.0,0.0,56.2,4.0,-7.0,32.0,4,0,0,0.0,0,2,0,0.0%,3.0,2023,48
Germaine Pratt,CIN,0,4,2,50.0%,49.0,24.5,12.3,0.0,94.8,9.5,37.0,12.0,7,0,0,0.0,0,2,0,0.0%,3.0,2023,48
Nick Scott,CIN,0,3,1,33.3%,46.0,46.0,15.3,0.0,81.9,35.3,42.0,4.0,3,0,1,0.0,1,3,0,0.0%,3.0,2023,48
Chidobe Awuzie,CIN,0,2,1,50.0%,3.0,3.0,1.5,0.0,56.2,0.0,-2.0,5.0,0,0,0,0.0,0,4,1,20.0%,3.0,2023,48
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,0,2.0,2,2,0,0.0%,3.0,2023,48
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,3.0,2023,48
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%,3.0,2023,48
Cameron Sample,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,3.0,2023,48
D.J. Reader,CIN,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,3.0,2023,48
Zachary Carter,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,3.0,2023,48
Jalen Davis,CIN,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,0,0,,3.0,2023,48
DJ Turner,CIN,0,1,0,0.0%,,,0.0,,39.6,28.0,,,0,0,0,0.0,0,1,0,0.0%,3.0,2023,48
Akeem Davis-Gaither,CIN,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%,3.0,2023,48
