Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,1,Bengals,3.0,2023,48
Joe Mixon,RB,1,Bengals,3.0,2023,48
Tyler Boyd,WR,1,Bengals,3.0,2023,48
Ja'Marr Chase,WR,1,Bengals,3.0,2023,48
Tee Higgins,WR,1,Bengals,3.0,2023,48
Drew Sample,TE,1,Bengals,3.0,2023,48
Orlando Brown Jr.,T,1,Bengals,3.0,2023,48
Jonah Williams,T,1,Bengals,3.0,2023,48
Alex Cappa,G,1,Bengals,3.0,2023,48
Cordell Volson,G,1,Bengals,3.0,2023,48
Ted Karras,C,1,Bengals,3.0,2023,48
Sam Hubbard,DE,1,Bengals,3.0,2023,48
Trey Hendrickson,DE,1,Bengals,3.0,2023,48
D.J. Reader,DT,1,Bengals,3.0,2023,48
B.J. Hill,DT,1,Bengals,3.0,2023,48
Germaine Pratt,LB,1,Bengals,3.0,2023,48
Logan Wilson,LB,1,Bengals,3.0,2023,48
Chidobe Awuzie,CB,1,Bengals,3.0,2023,48
Mike Hilton,CB,1,Bengals,3.0,2023,48
Cam Taylor-Britt,CB,1,Bengals,3.0,2023,48
Daxton Hill,S,1,Bengals,3.0,2023,48
Nick Scott,S,1,Bengals,3.0,2023,48
