Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Kendrick Bourne,NWE,5,4,46,0,2.0,26,6.5,20,5.0,10.0,1,4.0,0,0.0,0,105.0,3.0,2023,42
Pharaoh Brown,NWE,2,2,71,1,2.0,22,11.0,49,24.5,11.0,1,2.0,0,0.0,0,158.3,3.0,2023,42
DeVante Parker,NWE,3,2,19,0,1.0,19,9.5,0,0.0,16.0,0,,0,0.0,0,84.0,3.0,2023,42
Hunter Henry,NWE,5,2,17,0,1.0,12,6.0,5,2.5,6.2,0,,0,0.0,0,49.6,3.0,2023,42
Mike Gesicki,NWE,1,1,18,0,1.0,13,13.0,5,5.0,13.0,0,,0,0.0,0,118.7,3.0,2023,42
Rhamondre Stevenson,NWE,4,1,3,0,0.0,0,0.0,3,3.0,0.0,0,,1,25.0,0,39.6,3.0,2023,42
JuJu Smith-Schuster,NWE,3,1,5,0,1.0,4,4.0,1,1.0,13.3,0,,0,0.0,0,42.4,3.0,2023,42
Ezekiel Elliott,NWE,1,1,7,0,0.0,1,1.0,6,6.0,1.0,0,,0,0.0,0,95.8,3.0,2023,42
Demario Douglas,NWE,3,1,15,0,1.0,15,15.0,0,0.0,23.7,0,,0,0.0,0,50.7,3.0,2023,42
Garrett Wilson,NYJ,9,5,48,0,1.0,24,4.8,24,4.8,5.4,1,5.0,0,0.0,0,70.6,3.0,2023,42
Dalvin Cook,NYJ,3,3,11,0,0.0,-5,-1.7,16,5.3,-1.7,0,,0,0.0,0,81.9,3.0,2023,42
Allen Lazard,NYJ,5,3,39,0,2.0,36,12.0,3,1.0,12.4,0,,0,0.0,0,84.6,3.0,2023,42
Tyler Conklin,NYJ,5,3,26,0,1.0,16,5.3,10,3.3,7.6,0,,0,0.0,0,73.7,3.0,2023,42
Breece Hall,NYJ,2,1,9,0,0.0,3,3.0,6,6.0,1.0,0,,1,50.0,0,62.5,3.0,2023,42
Randall Cobb,NYJ,2,1,12,0,1.0,2,2.0,10,10.0,3.0,0,,1,50.0,0,68.7,3.0,2023,42
Michael Carter,NYJ,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2,3.0,2023,42
C.J. Uzomah,NYJ,1,1,9,0,1.0,7,7.0,2,2.0,7.0,0,,0,0.0,0,104.2,3.0,2023,42
