Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Michael Pittman Jr.,IND,11,9,77,0,3.0,40,4.4,37,4.1,5.6,0,,0,0.0,0,95.8,3.0,2023,37
Josh Downs,IND,12,8,57,0,2.0,27,3.4,30,3.8,6.0,1,8.0,0,0.0,0,77.4,3.0,2023,37
Alec Pierce,IND,7,3,43,0,2.0,39,13.0,4,1.3,23.0,0,,1,14.3,0,63.4,3.0,2023,37
Kylen Granson,IND,4,2,9,0,,7,3.5,2,1.0,5.5,0,,1,25.0,0,56.2,3.0,2023,37
Zack Moss,IND,3,2,23,1,1.0,13,6.5,10,5.0,3.3,0,,1,33.3,0,129.2,3.0,2023,37
Isaiah McKenzie,IND,1,1,3,0,,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2,3.0,2023,37
Andrew Ogletree,IND,2,1,11,0,1.0,7,7.0,4,4.0,9.0,0,,0,0.0,0,66.7,3.0,2023,37
Trey Sermon,IND,2,1,4,0,,1,1.0,3,3.0,-0.5,0,,1,50.0,0,56.2,3.0,2023,37
Zay Flowers,BAL,10,8,48,0,1.0,24,3.0,24,3.0,2.8,2,4.0,0,0.0,0,86.7,3.0,2023,37
Nelson Agholor,BAL,4,4,39,0,1.0,29,7.3,10,2.5,7.3,1,4.0,0,0.0,0,107.3,3.0,2023,37
Mark Andrews,BAL,5,4,35,0,1.0,29,7.3,6,1.5,7.2,0,,1,20.0,0,95.8,3.0,2023,37
Kenyan Drake,BAL,3,2,31,0,,-5,-2.5,36,18.0,-1.3,1,2.0,0,0.0,0,100.7,3.0,2023,37
Melvin Gordon,BAL,2,2,23,0,2.0,5,2.5,18,9.0,2.5,0,,0,0.0,0,114.6,3.0,2023,37
Rashod Bateman,BAL,3,1,6,0,1.0,6,6.0,0,0.0,12.7,0,,0,0.0,0,42.4,3.0,2023,37
Isaiah Likely,BAL,2,1,20,0,1.0,18,18.0,2,2.0,12.5,0,,1,50.0,0,85.4,3.0,2023,37
Devin Duvernay,BAL,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6,3.0,2023,37
