Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Roger McCreary,TEN,0,7,6,85.7%,61.0,10.2,8.7,0.0,103.0,5.0,35.0,26.0,4,0,0,1.0,1,10,3,23.1%,3.0,2023,36
Amani Hooker,TEN,0,5,5,100.0%,81.0,16.2,16.2,1.0,158.3,11.8,59.0,22.0,1,1,0,0.0,1,11,1,8.3%,3.0,2023,36
Azeez Al-Shaair,TEN,0,4,4,100.0%,51.0,12.8,12.8,1.0,158.3,7.3,29.0,22.0,3,0,0,1.0,1,9,3,25.0%,3.0,2023,36
Kristian Fulton,TEN,0,4,4,100.0%,57.0,14.3,14.3,0.0,118.7,11.8,47.0,10.0,0,0,0,0.0,0,9,1,10.0%,3.0,2023,36
Sean Murphy-Bunting,TEN,0,4,3,75.0%,7.0,2.3,1.8,0.0,77.1,11.8,9.0,-2.0,0,0,0,0.0,0,6,0,0.0%,3.0,2023,36
Jack Gibbens,TEN,0,2,1,50.0%,2.0,2.0,1.0,0.0,56.2,-1.0,-2.0,4.0,2,1,1,0.0,2,8,1,11.1%,3.0,2023,36
Rashad Weaver,TEN,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,0.0,0.0,13.0,0,0,0,0.0,0,2,1,33.3%,3.0,2023,36
Kevin Byard,TEN,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-2.0,-2.0,4.0,0,0,0,0.0,0,2,0,0.0%,3.0,2023,36
Elijah Molden,TEN,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,5.0,5.0,2.0,1,0,0,0.0,0,4,0,0.0%,3.0,2023,36
Luke Gifford,TEN,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,3.0,3.0,5.0,0,0,0,0.0,0,2,0,0.0%,3.0,2023,36
Denico Autry,TEN,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,3.0,2023,36
Anthony Kendall,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,3.0,2023,36
Harold Landry,TEN,0,1,0,0.0%,,,0.0,,39.6,0.0,,,1,0,0,0.0,0,2,0,0.0%,3.0,2023,36
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,3.0,2023,36
Aaron Brewer,TEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2023,36
Cameron Mitchell,CLE,0,4,3,75.0%,56.0,18.7,14.0,0.0,116.7,9.5,31.0,25.0,1,0,0,0.0,0,1,2,66.7%,3.0,2023,36
Jeremiah Owusu-Koramoah,CLE,0,3,3,100.0%,10.0,3.3,3.3,0.0,80.6,0.3,1.0,9.0,3,0,0,0.0,0,6,0,0.0%,3.0,2023,36
Denzel Ward,CLE,0,8,3,37.5%,11.0,3.7,1.4,0.0,45.8,9.6,6.0,5.0,0,0,0,0.0,0,4,1,20.0%,3.0,2023,36
Grant Delpit,CLE,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,3.0,6.0,2.0,3,0,0,0.0,0,2,1,33.3%,3.0,2023,36
Ogbonnia Okoronkwo,CLE,0,1,1,100.0%,-2.0,-2.0,-2.0,0.0,79.2,-4.0,-4.0,2.0,0,0,0,0.5,1,2,0,0.0%,3.0,2023,36
Martin Emerson,CLE,0,4,1,25.0%,26.0,26.0,6.5,0.0,54.2,24.0,24.0,2.0,0,0,0,0.0,0,3,0,0.0%,3.0,2023,36
Juan Thornhill,CLE,0,4,1,25.0%,0.0,0.0,0.0,0.0,39.6,13.8,0.0,0.0,0,0,0,0.0,0,2,0,0.0%,3.0,2023,36
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,2,3.5,6,5,0,0.0%,3.0,2023,36
Za'Darius Smith,CLE,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%,3.0,2023,36
Maurice Hurst Jr.,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,3.0,2023,36
Alex Wright,CLE,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,3.0,2023,36
Mike Ford,CLE,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2023,36
Rodney McLeod,CLE,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,3.0,2023,36
Sione Takitaki,CLE,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%,3.0,2023,36
Anthony Walker,CLE,0,1,0,0.0%,,,0.0,,39.6,10.0,,,2,0,0,0.0,0,5,0,0.0%,3.0,2023,36
