0,1,week,year,game_id
Won Toss,Bears (deferred),3.0,2023,44
Roof,outdoors,3.0,2023,44
Surface,grass,3.0,2023,44
Duration,2:55,3.0,2023,44
Attendance,73562,3.0,2023,44
Vegas Line,Kansas City Chiefs -13.0,3.0,2023,44
Over/Under,48.5 (over),3.0,2023,44
