Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Ed Ingram,G,82,100%,0,0%,4,16%,1,Vikings,3.0,2023,41
Christian Darrisaw,T,82,100%,0,0%,4,16%,1,Vikings,3.0,2023,41
Ezra Cleveland,G,82,100%,0,0%,4,16%,1,Vikings,3.0,2023,41
Brian O'Neill,T,82,100%,0,0%,1,4%,1,Vikings,3.0,2023,41
Kirk Cousins,QB,82,100%,0,0%,0,0%,1,Vikings,3.0,2023,41
Austin Schlottmann,C,82,100%,0,0%,0,0%,1,Vikings,3.0,2023,41
Justin Jefferson,WR,78,95%,0,0%,0,0%,1,Vikings,3.0,2023,41
K.J. Osborn,WR,76,93%,0,0%,0,0%,1,Vikings,3.0,2023,41
T.J. Hockenson,TE,73,89%,0,0%,0,0%,1,Vikings,3.0,2023,41
Alexander Mattison,RB,66,80%,0,0%,0,0%,1,Vikings,3.0,2023,41
Jordan Addison,WR,58,71%,0,0%,0,0%,1,Vikings,3.0,2023,41
Josh Oliver,TE,27,33%,0,0%,9,36%,1,Vikings,3.0,2023,41
Ty Chandler,RB,12,15%,0,0%,6,24%,1,Vikings,3.0,2023,41
C.J. Ham,FB,8,10%,0,0%,14,56%,1,Vikings,3.0,2023,41
Johnny Mundt,TE,7,9%,0,0%,12,48%,1,Vikings,3.0,2023,41
Brandon Powell,WR,4,5%,0,0%,3,12%,1,Vikings,3.0,2023,41
Trishton Jackson,WR,1,1%,0,0%,6,24%,1,Vikings,3.0,2023,41
Camryn Bynum,FS,0,0%,66,100%,5,20%,1,Vikings,3.0,2023,41
Jordan Hicks,LB,0,0%,66,100%,1,4%,1,Vikings,3.0,2023,41
Josh Metellus,SS,0,0%,63,95%,16,64%,1,Vikings,3.0,2023,41
Harrison Smith,SS,0,0%,63,95%,0,0%,1,Vikings,3.0,2023,41
Byron Murphy,CB,0,0%,62,94%,4,16%,1,Vikings,3.0,2023,41
Danielle Hunter,LB,0,0%,61,92%,0,0%,1,Vikings,3.0,2023,41
Akayleb Evans,CB,0,0%,60,91%,0,0%,1,Vikings,3.0,2023,41
D.J. Wonnum,LB,0,0%,59,89%,4,16%,1,Vikings,3.0,2023,41
Harrison Phillips,DT,0,0%,51,77%,0,0%,1,Vikings,3.0,2023,41
Ivan Pace,LB,0,0%,41,62%,15,60%,1,Vikings,3.0,2023,41
Patrick Jones II,LB,0,0%,32,48%,8,32%,1,Vikings,3.0,2023,41
Dean Lowry,DE,0,0%,31,47%,6,24%,1,Vikings,3.0,2023,41
Jonathan Bullard,DE,0,0%,27,41%,5,20%,1,Vikings,3.0,2023,41
Mekhi Blackmon,CB,0,0%,18,27%,1,4%,1,Vikings,3.0,2023,41
Andre Carter II,LB,0,0%,14,21%,10,40%,1,Vikings,3.0,2023,41
Jaquelin Roy,NT,0,0%,9,14%,6,24%,1,Vikings,3.0,2023,41
Theo Jackson,FS,0,0%,3,5%,16,64%,1,Vikings,3.0,2023,41
Troy Dye,LB,0,0%,0,0%,21,84%,1,Vikings,3.0,2023,41
Brian Asamoah,LB,0,0%,0,0%,15,60%,1,Vikings,3.0,2023,41
Lewis Cine,FS,0,0%,0,0%,13,52%,1,Vikings,3.0,2023,41
Jay Ward,FS,0,0%,0,0%,13,52%,1,Vikings,3.0,2023,41
NaJee Thompson,CB,0,0%,0,0%,11,44%,1,Vikings,3.0,2023,41
Greg Joseph,K,0,0%,0,0%,9,36%,1,Vikings,3.0,2023,41
Andrew Booth,CB,0,0%,0,0%,8,32%,1,Vikings,3.0,2023,41
Andrew DePaola,LS,0,0%,0,0%,7,28%,1,Vikings,3.0,2023,41
Ryan Wright,P,0,0%,0,0%,7,28%,1,Vikings,3.0,2023,41
David Quessenberry,G,0,0%,0,0%,4,16%,1,Vikings,3.0,2023,41
Dalton Risner,G,0,0%,0,0%,4,16%,1,Vikings,3.0,2023,41
Blake Brandel,G,0,0%,0,0%,3,12%,1,Vikings,3.0,2023,41
