Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,11.0,18.46,10.26,9.34,0.0,-6.78,1.73,-10.35,4.32,1.14,-3.66,2.98,2.61,-1.84,1.05,3.0,2023,45
Cowboys,-11.0,6.78,-1.73,10.35,-4.32,-18.46,-10.26,-9.34,0.0,-1.14,-2.98,3.66,1.84,-2.61,-1.05,3.0,2023,45
