0,1,week,year,game_id
Won Toss,Commanders (deferred),3.0,2023,35
Roof,outdoors,3.0,2023,35
Surface,grass,3.0,2023,35
Duration,2:54,3.0,2023,35
Attendance,64291,3.0,2023,35
Weather,"65 degrees, relative humidity 96%, wind 1 mph",3.0,2023,35
Vegas Line,Buffalo Bills -4.5,3.0,2023,35
Over/Under,43.5 (under),3.0,2023,35
