Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jalen Hurts,PHI,10,28,1,8,3.0,2023,47
D'Andre Swift,PHI,16,130,0,29,3.0,2023,47
Kenneth Gainwell,PHI,14,43,0,8,3.0,2023,47
A.J. Brown,PHI,0,0,0,0,3.0,2023,47
Olamide Zaccheaus,PHI,0,0,0,0,3.0,2023,47
Dallas Goedert,PHI,0,0,0,0,3.0,2023,47
DeVonta Smith,PHI,0,0,0,0,3.0,2023,47
Jack Stoll,PHI,0,0,0,0,3.0,2023,47
Baker Mayfield,TAM,1,2,0,2,3.0,2023,47
Rachaad White,TAM,14,38,0,12,3.0,2023,47
Sean Tucker,TAM,2,1,0,2,3.0,2023,47
Mike Evans,TAM,0,0,0,0,3.0,2023,47
Chris Godwin,TAM,0,0,0,0,3.0,2023,47
Cade Otton,TAM,0,0,0,0,3.0,2023,47
Trey Palmer,TAM,0,0,0,0,3.0,2023,47
Deven Thompkins,TAM,0,0,0,0,3.0,2023,47
