Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Giants,-19.0,-11.82,-6.76,-2.25,-2.56,-19.0,-17.79,2.14,0.0,9.72,-2.44,3.81,5.7,0.14,2.51,3.0,2023,33
49ers,19.0,19.0,17.79,-2.14,0.0,11.82,6.76,2.25,2.56,-9.72,-3.81,2.44,-0.14,-5.7,-2.51,3.0,2023,33
