0,1,week,year,game_id
Won Toss,Patriots (deferred),3.0,2023,42
Roof,outdoors,3.0,2023,42
Surface,fieldturf,3.0,2023,42
Duration,3:08,3.0,2023,42
Attendance,80876,3.0,2023,42
Weather,"64 degrees, relative humidity 90%, wind 14 mph",3.0,2023,42
Vegas Line,New England Patriots -2.5,3.0,2023,42
Over/Under,35.5 (under),3.0,2023,42
