Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Steelers,6.0,5.43,9.94,-4.51,0.0,3.82,-1.37,2.66,8.47,0.12,-3.66,2.44,5.15,-5.24,1.43,3.0,2023,46
Raiders,-6.0,-3.82,1.37,-2.66,-8.47,-5.43,-9.94,4.51,0.0,-0.12,-2.44,3.66,5.24,-5.15,-1.43,3.0,2023,46
