Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Mac Jones,NWE,0,0,3.0,2023,42
Ezekiel Elliott,NWE,0,0,3.0,2023,42
Rhamondre Stevenson,NWE,0,0,3.0,2023,42
Demario Douglas,NWE,0,0,3.0,2023,42
Pharaoh Brown,NWE,0,0,3.0,2023,42
Kendrick Bourne,NWE,0,0,3.0,2023,42
DeVante Parker,NWE,0,0,3.0,2023,42
Mike Gesicki,NWE,0,0,3.0,2023,42
Hunter Henry,NWE,0,0,3.0,2023,42
JuJu Smith-Schuster,NWE,0,0,3.0,2023,42
Zach Wilson,NYJ,0,0,3.0,2023,42
Dalvin Cook,NYJ,0,0,3.0,2023,42
Breece Hall,NYJ,1,0,3.0,2023,42
Nick Bawden,NYJ,0,0,3.0,2023,42
Garrett Wilson,NYJ,0,0,3.0,2023,42
Allen Lazard,NYJ,0,0,3.0,2023,42
Tyler Conklin,NYJ,0,0,3.0,2023,42
Randall Cobb,NYJ,0,0,3.0,2023,42
C.J. Uzomah,NYJ,0,0,3.0,2023,42
Michael Carter,NYJ,0,0,3.0,2023,42
