Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,1,Vikings,3.0,2023,41
Alexander Mattison,RB,1,Vikings,3.0,2023,41
K.J. Osborn,WR,1,Vikings,3.0,2023,41
Justin Jefferson,WR,1,Vikings,3.0,2023,41
T.J. Hockenson,TE,1,Vikings,3.0,2023,41
Josh Oliver,TE,1,Vikings,3.0,2023,41
Austin Schlottmann,OL,1,Vikings,3.0,2023,41
Christian Darrisaw,T,1,Vikings,3.0,2023,41
Brian O'Neill,T,1,Vikings,3.0,2023,41
Ezra Cleveland,G,1,Vikings,3.0,2023,41
Ed Ingram,G,1,Vikings,3.0,2023,41
Dean Lowry,DL,1,Vikings,3.0,2023,41
Harrison Phillips,DL,1,Vikings,3.0,2023,41
Danielle Hunter,OLB,1,Vikings,3.0,2023,41
D.J. Wonnum,OLB,1,Vikings,3.0,2023,41
Jordan Hicks,LB,1,Vikings,3.0,2023,41
Ivan Pace,LB,1,Vikings,3.0,2023,41
Byron Murphy,CB,1,Vikings,3.0,2023,41
Akayleb Evans,CB,1,Vikings,3.0,2023,41
Josh Metellus,S,1,Vikings,3.0,2023,41
Camryn Bynum,S,1,Vikings,3.0,2023,41
Harrison Smith,S,1,Vikings,3.0,2023,41
