Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Chris Lindstrom,G,62,100%,0,0%,4,16%,1,Falcons,17.0,2022,242
Jake Matthews,T,62,100%,0,0%,4,16%,1,Falcons,17.0,2022,242
Kaleb McGary,T,62,100%,0,0%,4,16%,1,Falcons,17.0,2022,242
Matt Hennessy,C,62,100%,0,0%,0,0%,1,Falcons,17.0,2022,242
Desmond Ridder,QB,62,100%,0,0%,0,0%,1,Falcons,17.0,2022,242
Drew Dalman,C,62,100%,0,0%,0,0%,1,Falcons,17.0,2022,242
Drake London,WR,48,77%,0,0%,0,0%,1,Falcons,17.0,2022,242
MyCole Pruitt,TE,40,65%,0,0%,10,40%,1,Falcons,17.0,2022,242
Olamide Zaccheaus,WR,38,61%,0,0%,1,4%,1,Falcons,17.0,2022,242
Parker Hesse,TE,36,58%,0,0%,13,52%,1,Falcons,17.0,2022,242
Tyler Allgeier,RB,34,55%,0,0%,2,8%,1,Falcons,17.0,2022,242
Cordarrelle Patterson,RB,31,50%,0,0%,6,24%,1,Falcons,17.0,2022,242
Damiere Byrd,WR,19,31%,0,0%,0,0%,1,Falcons,17.0,2022,242
KhaDarel Hodge,WR,15,24%,0,0%,15,60%,1,Falcons,17.0,2022,242
Keith Smith,FB,12,19%,0,0%,12,48%,1,Falcons,17.0,2022,242
Frank Darby,WR,11,18%,0,0%,7,28%,1,Falcons,17.0,2022,242
Avery Williams,RB,10,16%,0,0%,15,60%,1,Falcons,17.0,2022,242
Anthony Firkser,TE,9,15%,0,0%,0,0%,1,Falcons,17.0,2022,242
Josh Ali,WR,7,11%,0,0%,0,0%,1,Falcons,17.0,2022,242
Richie Grant,SS,0,0%,74,100%,11,44%,1,Falcons,17.0,2022,242
Rashaan Evans,LB,0,0%,74,100%,0,0%,1,Falcons,17.0,2022,242
AJ Terrell,CB,0,0%,74,100%,0,0%,1,Falcons,17.0,2022,242
Troy Andersen,LB,0,0%,64,86%,5,20%,1,Falcons,17.0,2022,242
Lorenzo Carter,LB,0,0%,59,80%,2,8%,1,Falcons,17.0,2022,242
Cornell Armstrong,CB,0,0%,59,80%,2,8%,1,Falcons,17.0,2022,242
Isaiah Oliver,CB,0,0%,56,76%,4,16%,1,Falcons,17.0,2022,242
Jaylinn Hawkins,FS,0,0%,53,72%,3,12%,1,Falcons,17.0,2022,242
Grady Jarrett,DT,0,0%,50,68%,0,0%,1,Falcons,17.0,2022,242
Adetokunbo Ogundeji,LB,0,0%,36,49%,10,40%,1,Falcons,17.0,2022,242
Abdullah Anderson,DE,0,0%,35,47%,6,24%,1,Falcons,17.0,2022,242
Jalen Dalton,DT,0,0%,31,42%,6,24%,1,Falcons,17.0,2022,242
Arnold Ebiketie,LB,0,0%,31,42%,0,0%,1,Falcons,17.0,2022,242
Timmy Horne,DT,0,0%,29,39%,6,24%,1,Falcons,17.0,2022,242
DeAundre Alford,CB,0,0%,23,31%,0,0%,1,Falcons,17.0,2022,242
DeAngelo Malone,LB,0,0%,22,30%,18,72%,1,Falcons,17.0,2022,242
Jaleel Johnson,DT,0,0%,17,23%,6,24%,1,Falcons,17.0,2022,242
Darren Hall,CB,0,0%,15,20%,5,20%,1,Falcons,17.0,2022,242
Mykal Walker,LB,0,0%,12,16%,1,4%,1,Falcons,17.0,2022,242
Erik Harris,FS,0,0%,0,0%,21,84%,1,Falcons,17.0,2022,242
Mike Ford,CB,0,0%,0,0%,21,84%,1,Falcons,17.0,2022,242
Nick Kwiatkoski,LB,0,0%,0,0%,21,84%,1,Falcons,17.0,2022,242
Bradley Pinion,P,0,0%,0,0%,11,44%,1,Falcons,17.0,2022,242
Liam McCullough,LS,0,0%,0,0%,7,28%,1,Falcons,17.0,2022,242
Ryan Neuzil,G,0,0%,0,0%,4,16%,1,Falcons,17.0,2022,242
Colby Gossett,G,0,0%,0,0%,4,16%,1,Falcons,17.0,2022,242
Younghoe Koo,K,0,0%,0,0%,4,16%,1,Falcons,17.0,2022,242
Germain Ifedi,T,0,0%,0,0%,4,16%,1,Falcons,17.0,2022,242
