Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aaron Rodgers,GNB,0,0,0,0,0,3.0,2022,46
Aaron Jones,GNB,4,3,11,0,8,3.0,2022,46
AJ Dillon,GNB,3,2,6,0,7,3.0,2022,46
Romeo Doubs,GNB,8,8,73,1,21,3.0,2022,46
Randall Cobb,GNB,2,2,57,0,40,3.0,2022,46
Allen Lazard,GNB,6,4,45,1,26,3.0,2022,46
Robert Tonyan,GNB,7,6,37,0,9,3.0,2022,46
Tyler Davis,GNB,2,2,26,0,23,3.0,2022,46
Juwann Winfree,GNB,2,0,0,0,0,3.0,2022,46
Tom Brady,TAM,0,0,0,0,0,3.0,2022,46
Leonard Fournette,TAM,6,5,35,0,17,3.0,2022,46
Russell Gage,TAM,13,12,87,1,15,3.0,2022,46
Cameron Brate,TAM,6,5,52,0,19,3.0,2022,46
Breshad Perriman,TAM,4,3,44,0,24,3.0,2022,46
Jaelon Darden,TAM,1,1,25,0,25,3.0,2022,46
Kyle Rudolph,TAM,1,1,12,0,12,3.0,2022,46
Cole Beasley,TAM,4,3,12,0,5,3.0,2022,46
Scott Miller,TAM,5,1,4,0,4,3.0,2022,46
