Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Mitchell Trubisky,PIT,20,32,207,0,0,1,3,36,81.1,3.0,2022,33
Najee Harris,PIT,0,0,0,0,0,0,0,0,,3.0,2022,33
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,3.0,2022,33
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,3.0,2022,33
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,3.0,2022,33
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,3.0,2022,33
George Pickens,PIT,0,0,0,0,0,0,0,0,,3.0,2022,33
Jacoby Brissett,CLE,21,31,220,2,0,2,15,32,109.6,3.0,2022,33
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
David Njoku,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
David Bell,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
Miller Forristall,CLE,0,0,0,0,0,0,0,0,,3.0,2022,33
