Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jimmy Garoppolo,SFO,0,0,0,0,0,3.0,2022,47
Jeff Wilson,SFO,3,3,31,0,16,3.0,2022,47
Jordan Mason,SFO,0,0,0,0,0,3.0,2022,47
Deebo Samuel,SFO,8,5,73,0,32,3.0,2022,47
Brandon Aiyuk,SFO,8,3,39,1,20,3.0,2022,47
George Kittle,SFO,5,4,28,0,11,3.0,2022,47
Kyle Juszczyk,SFO,1,1,24,0,24,3.0,2022,47
Ray-Ray McCloud,SFO,1,1,11,0,11,3.0,2022,47
Jauan Jennings,SFO,3,1,5,0,5,3.0,2022,47
Russell Wilson,DEN,0,0,0,0,0,3.0,2022,47
Javonte Williams,DEN,5,3,2,0,2,3.0,2022,47
Melvin Gordon,DEN,6,5,29,0,22,3.0,2022,47
Courtland Sutton,DEN,10,8,97,0,34,3.0,2022,47
Kendall Hinton,DEN,1,1,27,0,27,3.0,2022,47
Jerry Jeudy,DEN,6,2,17,0,16,3.0,2022,47
Albert Okwuegbunam,DEN,2,1,12,0,12,3.0,2022,47
Eric Saubert,DEN,1,0,0,0,0,3.0,2022,47
Mike Boone,DEN,1,0,0,0,0,3.0,2022,47
