Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Derek Carr,LVR,26,44,303,2,1,1,7,60,85.7,3.0,2022,41
Mack Hollins,LVR,1,1,4,0,0,0,0,4,83.3,3.0,2022,41
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,3.0,2022,41
Brandon Bolden,LVR,0,0,0,0,0,0,0,0,,3.0,2022,41
Foster Moreau,LVR,0,0,0,0,0,0,0,0,,3.0,2022,41
Darren Waller,LVR,0,0,0,0,0,0,0,0,,3.0,2022,41
Keelan Cole,LVR,0,0,0,0,0,0,0,0,,3.0,2022,41
Davante Adams,LVR,0,0,0,0,0,0,0,0,,3.0,2022,41
Ryan Tannehill,TEN,19,27,264,1,1,1,12,41,98.4,3.0,2022,41
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
Treylon Burks,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
Robert Woods,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
Austin Hooper,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,3.0,2022,41
