Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jimmy Garoppolo,SFO,1,0,0,0,3.0,2022,47
Jeff Wilson,SFO,12,75,0,37,3.0,2022,47
Jordan Mason,SFO,1,7,0,7,3.0,2022,47
Deebo Samuel,SFO,5,6,0,3,3.0,2022,47
Brandon Aiyuk,SFO,0,0,0,0,3.0,2022,47
George Kittle,SFO,0,0,0,0,3.0,2022,47
Kyle Juszczyk,SFO,0,0,0,0,3.0,2022,47
Ray-Ray McCloud,SFO,0,0,0,0,3.0,2022,47
Jauan Jennings,SFO,0,0,0,0,3.0,2022,47
Russell Wilson,DEN,6,17,0,12,3.0,2022,47
Javonte Williams,DEN,15,58,0,16,3.0,2022,47
Melvin Gordon,DEN,12,26,1,6,3.0,2022,47
Courtland Sutton,DEN,0,0,0,0,3.0,2022,47
Kendall Hinton,DEN,0,0,0,0,3.0,2022,47
Jerry Jeudy,DEN,0,0,0,0,3.0,2022,47
Albert Okwuegbunam,DEN,0,0,0,0,3.0,2022,47
Eric Saubert,DEN,0,0,0,0,3.0,2022,47
Mike Boone,DEN,0,0,0,0,3.0,2022,47
