Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Cooper Rush,DAL,0,0,3.0,2022,48
Tony Pollard,DAL,0,0,3.0,2022,48
Ezekiel Elliott,DAL,0,0,3.0,2022,48
CeeDee Lamb,DAL,0,0,3.0,2022,48
Noah Brown,DAL,0,0,3.0,2022,48
Peyton Hendershot,DAL,0,0,3.0,2022,48
Jake Ferguson,DAL,0,0,3.0,2022,48
Simi Fehoko,DAL,0,0,3.0,2022,48
Jalen Tolbert,DAL,0,0,3.0,2022,48
Daniel Jones,NYG,0,0,3.0,2022,48
Saquon Barkley,NYG,0,0,3.0,2022,48
Richie James,NYG,0,0,3.0,2022,48
Matt Breida,NYG,0,0,3.0,2022,48
Sterling Shepard,NYG,0,0,3.0,2022,48
Daniel Bellinger,NYG,0,0,3.0,2022,48
David Sills,NYG,0,0,3.0,2022,48
Chris Myarick,NYG,0,0,3.0,2022,48
Kenny Golladay,NYG,0,0,3.0,2022,48
