Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Davis Mills,HOU,0,0,0,0,3.0,2022,36
Dameon Pierce,HOU,20,80,1,24,3.0,2022,36
Rex Burkhead,HOU,3,9,0,4,3.0,2022,36
M.J. Stewart,HOU,1,3,0,3,3.0,2022,36
Chris Moore,HOU,0,0,0,0,3.0,2022,36
Nico Collins,HOU,0,0,0,0,3.0,2022,36
Pharaoh Brown,HOU,0,0,0,0,3.0,2022,36
Jordan Akins,HOU,0,0,0,0,3.0,2022,36
Brandin Cooks,HOU,0,0,0,0,3.0,2022,36
Phillip Dorsett,HOU,0,0,0,0,3.0,2022,36
O.J. Howard,HOU,0,0,0,0,3.0,2022,36
Justin Fields,CHI,8,47,0,29,3.0,2022,36
Khalil Herbert,CHI,20,157,2,52,3.0,2022,36
Equanimeous St. Brown,CHI,2,43,0,41,3.0,2022,36
Trestan Ebner,CHI,7,23,0,7,3.0,2022,36
David Montgomery,CHI,3,11,0,5,3.0,2022,36
Cole Kmet,CHI,0,0,0,0,3.0,2022,36
Darnell Mooney,CHI,0,0,0,0,3.0,2022,36
Byron Pringle,CHI,0,0,0,0,3.0,2022,36
Jake Tonges,CHI,0,0,0,0,3.0,2022,36
