Player,Pos,home_team,team,week,year,game_id
Bryce Young,QB,0,Panthers,1.0,2023,2
Miles Sanders,RB,0,Panthers,1.0,2023,2
Adam Thielen,WR,0,Panthers,1.0,2023,2
Jonathan Mingo,WR,0,Panthers,1.0,2023,2
Terrace Marshall Jr.,WR,0,Panthers,1.0,2023,2
Hayden Hurst,TE,0,Panthers,1.0,2023,2
Bradley Bozeman,OL,0,Panthers,1.0,2023,2
Taylor Moton,T,0,Panthers,1.0,2023,2
Ikem Ekwonu,T,0,Panthers,1.0,2023,2
Chandler Zavala,G,0,Panthers,1.0,2023,2
Brady Christensen,G,0,Panthers,1.0,2023,2
Shy Tuttle,DT,0,Panthers,1.0,2023,2
Derrick Brown,DT,0,Panthers,1.0,2023,2
Justin Houston,OLB,0,Panthers,1.0,2023,2
Brian Burns,OLB,0,Panthers,1.0,2023,2
Frankie Luvu,LB,0,Panthers,1.0,2023,2
Shaq Thompson,LB,0,Panthers,1.0,2023,2
Donte Jackson,CB,0,Panthers,1.0,2023,2
Jaycee Horn,CB,0,Panthers,1.0,2023,2
Jeremy Chinn,S,0,Panthers,1.0,2023,2
Xavier Woods,S,0,Panthers,1.0,2023,2
Vonn Bell,S,0,Panthers,1.0,2023,2
