#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:12,TAM 33,3,0:36,2,Punt,0,Buccaneers,1.0,2023,7
2,1,8:19,TAM 25,5,2:05,14,Punt,0,Buccaneers,1.0,2023,7
3,1,4:58,MIN 18,4,1:35,0,Field Goal,0,Buccaneers,1.0,2023,7
4,1,1:05,TAM 10,3,1:57,7,Punt,0,Buccaneers,1.0,2023,7
5,2,11:15,TAM 18,3,1:51,1,Punt,0,Buccaneers,1.0,2023,7
6,2,5:41,TAM 25,3,0:46,5,Punt,0,Buccaneers,1.0,2023,7
7,2,2:39,TAM 39,7,1:30,61,Touchdown,0,Buccaneers,1.0,2023,7
8,2,0:16,TAM 16,1,0:16,5,End of Half,0,Buccaneers,1.0,2023,7
9,3,15:00,TAM 25,16,8:59,75,Touchdown,0,Buccaneers,1.0,2023,7
10,4,13:37,TAM 25,5,2:26,15,Punt,0,Buccaneers,1.0,2023,7
11,4,9:56,TAM 23,10,4:46,38,Field Goal,0,Buccaneers,1.0,2023,7
12,4,3:52,TAM 30,10,3:52,39,End of Game,0,Buccaneers,1.0,2023,7
