Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Joe Burrow,CIN,14,31,82,0,0,2,15,12,52.2,1.0,2023,3
Jake Browning,CIN,0,1,0,0,0,0,0,0,39.6,1.0,2023,3
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Chris Evans,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Irv Smith Jr.,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,1.0,2023,3
Deshaun Watson,CLE,16,29,154,1,1,3,10,33,67.3,1.0,2023,3
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
David Njoku,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
Marquise Goodwin,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
David Bell,CLE,0,0,0,0,0,0,0,0,,1.0,2023,3
