Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Calvin Ridley,JAX,11,8,101,1,4.0,65,8.1,36,4.5,9.1,0,,0,0.0,0,131.2,1.0,2023,4
Evan Engram,JAX,5,5,49,0,2.0,26,5.2,23,4.6,5.2,0,,0,0.0,0,107.5,1.0,2023,4
Travis Etienne,JAX,5,5,27,0,0.0,1,0.2,26,5.2,0.2,1,5.0,0,0.0,0,89.2,1.0,2023,4
Zay Jones,JAX,7,5,55,1,4.0,53,10.6,2,0.4,10.6,0,,0,0.0,0,133.9,1.0,2023,4
Christian Kirk,JAX,3,1,9,0,,9,9.0,0,0.0,6.7,0,,0,0.0,0,42.4,1.0,2023,4
Tank Bigsby,JAX,1,0,0,0,0.0,0,,0,,1.0,0,,1,100.0,1,0.0,1.0,2023,4
Michael Pittman Jr.,IND,11,8,97,1,4.0,49,6.1,48,6.0,6.6,0,,0,0.0,0,129.7,1.0,2023,4
Deon Jackson,IND,6,5,14,0,0.0,-6,-1.2,20,4.0,-1.0,2,2.5,1,16.7,0,79.2,1.0,2023,4
Kylen Granson,IND,6,4,39,0,4.0,15,3.8,24,6.0,6.5,0,,0,0.0,0,84.7,1.0,2023,4
Josh Downs,IND,7,3,30,0,1.0,7,2.3,23,7.7,2.9,0,,1,14.3,0,55.7,1.0,2023,4
Jake Funk,IND,1,1,12,0,1.0,0,0.0,12,12.0,0.0,0,,0,0.0,0,116.7,1.0,2023,4
Evan Hull,IND,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7,1.0,2023,4
Andrew Ogletree,IND,2,1,20,0,1.0,15,15.0,5,5.0,14.0,0,,0,0.0,0,85.4,1.0,2023,4
Alec Pierce,IND,3,1,5,0,1.0,4,4.0,1,1.0,7.3,0,,0,0.0,0,42.4,1.0,2023,4
Mo Alie-Cox,IND,2,0,0,0,,0,,0,,19.5,0,,0,0.0,1,0.0,1.0,2023,4
