Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jalen Hurts,PHI,9,37,0,14,1.0,2023,13
Kenneth Gainwell,PHI,14,54,0,16,1.0,2023,13
Boston Scott,PHI,1,3,0,3,1.0,2023,13
D'Andre Swift,PHI,1,3,0,3,1.0,2023,13
A.J. Brown,PHI,0,0,0,0,1.0,2023,13
DeVonta Smith,PHI,0,0,0,0,1.0,2023,13
Quez Watkins,PHI,0,0,0,0,1.0,2023,13
Dallas Goedert,PHI,0,0,0,0,1.0,2023,13
Mac Jones,NWE,2,15,0,8,1.0,2023,13
Ezekiel Elliott,NWE,7,29,0,11,1.0,2023,13
Rhamondre Stevenson,NWE,12,25,0,5,1.0,2023,13
Ty Montgomery,NWE,1,7,0,7,1.0,2023,13
Kendrick Bourne,NWE,0,0,0,0,1.0,2023,13
Hunter Henry,NWE,0,0,0,0,1.0,2023,13
Demario Douglas,NWE,0,0,0,0,1.0,2023,13
Mike Gesicki,NWE,0,0,0,0,1.0,2023,13
JuJu Smith-Schuster,NWE,0,0,0,0,1.0,2023,13
Kayshon Boutte,NWE,0,0,0,0,1.0,2023,13
