Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
C.J. Stroud,HOU,1,1,0,0,0,1.0,2023,6
Dameon Pierce,HOU,3,2,9,0,9,1.0,2023,6
Devin Singletary,HOU,0,0,0,0,0,1.0,2023,6
Nico Collins,HOU,11,6,80,0,26,1.0,2023,6
Robert Woods,HOU,10,6,57,0,19,1.0,2023,6
Tank Dell,HOU,4,3,34,0,13,1.0,2023,6
Mike Boone,HOU,4,3,18,0,12,1.0,2023,6
Teagan Quitoriano,HOU,1,1,11,0,11,1.0,2023,6
Xavier Hutchinson,HOU,1,1,9,0,9,1.0,2023,6
Dalton Schultz,HOU,4,2,4,0,5,1.0,2023,6
Noah Brown,HOU,4,3,20,0,7,1.0,2023,6
Lamar Jackson,BAL,0,0,0,0,0,1.0,2023,6
Gus Edwards,BAL,0,0,0,0,0,1.0,2023,6
J.K. Dobbins,BAL,3,2,15,0,10,1.0,2023,6
Zay Flowers,BAL,10,9,78,0,21,1.0,2023,6
Justice Hill,BAL,0,0,0,0,0,1.0,2023,6
Odell Beckham Jr.,BAL,3,2,37,0,29,1.0,2023,6
Rashod Bateman,BAL,3,3,35,0,18,1.0,2023,6
Isaiah Likely,BAL,1,1,4,0,4,1.0,2023,6
Charlie Kolar,BAL,1,0,0,0,0,1.0,2023,6
