Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-16.0,-15.24,-9.98,-4.6,-4.85,0.55,0.44,-1.55,7.75,0.49,-0.84,3.05,1.85,-3.82,0.25,1.0,2023,6
Ravens,16.0,-0.55,-0.44,1.55,-7.75,15.24,9.98,4.6,4.85,-0.49,-3.05,0.84,3.82,-1.85,-0.25,1.0,2023,6
