0,1,week,year,game_id
Won Toss,Steelers,1.0,2023,9
Roof,outdoors,1.0,2023,9
Surface,grass,1.0,2023,9
Duration,3:04,1.0,2023,9
Attendance,67679,1.0,2023,9
Weather,"72 degrees, relative humidity 83%, wind 3 mph",1.0,2023,9
Vegas Line,San Francisco 49ers -1.5,1.0,2023,9
Over/Under,41.5 (under),1.0,2023,9
