Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Patriots,-6.0,-12.04,-8.31,-2.13,-13.33,10.42,5.53,4.46,3.59,-4.39,-2.57,5.45,0.81,-2.91,-5.17,1.0,2023,13
Eagles,6.0,-10.42,-5.53,-4.46,-3.59,12.04,8.31,2.13,13.33,4.39,-5.45,2.57,2.91,-0.81,5.17,1.0,2023,13
