Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Stefon Diggs,BUF,13,10,102,1,6.0,74,7.4,28,2.8,10.4,1,10.0,0,0.0,1,92.5,1.0,2023,16
James Cook,BUF,6,4,17,0,0.0,1,0.3,16,4.0,4.2,0,,0,0.0,0,70.1,1.0,2023,16
Dalton Kincaid,BUF,4,4,26,0,,5,1.3,21,5.3,1.3,0,,0,0.0,0,93.7,1.0,2023,16
Deonte Harty,BUF,4,3,9,0,1.0,-16,-5.3,25,8.3,12.3,0,,0,0.0,1,37.5,1.0,2023,16
Dawson Knox,BUF,4,3,25,0,1.0,15,5.0,10,3.3,7.0,1,3.0,0,0.0,0,90.6,1.0,2023,16
Gabriel Davis,BUF,4,2,32,0,2.0,24,12.0,8,4.0,17.5,1,2.0,0,0.0,1,37.5,1.0,2023,16
Damien Harris,BUF,2,2,16,0,,0,0.0,16,8.0,0.0,0,,0,0.0,0,100.0,1.0,2023,16
Latavius Murray,BUF,2,1,9,0,1.0,1,1.0,8,8.0,2.0,0,,0,0.0,0,62.5,1.0,2023,16
Garrett Wilson,NYJ,5,5,34,1,3.0,31,6.2,3,0.6,6.2,0,,0,0.0,0,134.6,1.0,2023,16
Dalvin Cook,NYJ,3,3,26,0,1.0,-5,-1.7,31,10.3,-1.7,0,,0,0.0,0,102.8,1.0,2023,16
Michael Carter,NYJ,2,2,12,0,,5,2.5,7,3.5,2.5,0,,0,0.0,0,91.7,1.0,2023,16
Allen Lazard,NYJ,4,2,46,0,2.0,23,11.5,23,11.5,9.3,1,2.0,0,0.0,0,91.7,1.0,2023,16
Tyler Conklin,NYJ,1,1,2,0,,-2,-2.0,4,4.0,-2.0,0,,0,0.0,0,79.2,1.0,2023,16
Breece Hall,NYJ,2,1,20,0,1.0,-4,-4.0,24,24.0,-0.5,0,,0,0.0,0,85.4,1.0,2023,16
Randall Cobb,NYJ,1,0,0,0,,0,,0,,10.0,0,,0,0.0,1,0.0,1.0,2023,16
