Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jakobi Meyers,LVR,10,9,81,2,5.0,64,7.1,17,1.9,6.9,0,,0,0.0,0,140.0,1.0,2023,11
Davante Adams,LVR,9,6,66,0,4.0,63,10.5,3,0.5,10.6,0,,0,0.0,0,88.2,1.0,2023,11
Josh Jacobs,LVR,3,2,23,0,1.0,-5,-2.5,28,14.0,-1.0,1,2.0,0,0.0,0,89.6,1.0,2023,11
DeAndre Carter,LVR,1,1,5,0,,-2,-2.0,7,7.0,-2.0,0,,0,0.0,0,87.5,1.0,2023,11
Zamir White,LVR,1,1,5,0,,-1,-1.0,6,6.0,-1.0,0,,0,0.0,0,87.5,1.0,2023,11
Austin Hooper,LVR,1,1,20,0,1.0,19,19.0,1,1.0,19.0,0,,0,0.0,0,118.7,1.0,2023,11
Ameer Abdullah,LVR,1,0,0,0,,0,,0,,6.0,0,,0,0.0,1,0.0,1.0,2023,11
Adam Trautman,DEN,5,5,34,0,1.0,18,3.6,16,3.2,3.6,0,,0,0.0,0,95.0,1.0,2023,11
Javonte Williams,DEN,6,4,5,0,0.0,-9,-2.3,14,3.5,-1.5,0,,0,0.0,0,70.1,1.0,2023,11
Courtland Sutton,DEN,5,4,32,1,2.0,28,7.0,4,1.0,7.6,0,,0,0.0,0,132.9,1.0,2023,11
Samaje Perine,DEN,4,4,37,0,2.0,4,1.0,33,8.3,1.0,1,4.0,0,0.0,0,105.2,1.0,2023,11
Marvin Mims,DEN,2,2,9,0,1.0,3,1.5,6,3.0,1.5,0,,0,0.0,0,85.4,1.0,2023,11
Brandon Johnson,DEN,3,2,31,0,1.0,31,15.5,0,0.0,11.0,0,,0,0.0,0,100.7,1.0,2023,11
Lil'Jordan Humphrey,DEN,2,2,11,1,1.0,9,4.5,2,1.0,4.5,0,,0,0.0,0,129.2,1.0,2023,11
Greg Dulcich,DEN,2,2,22,0,2.0,19,9.5,3,1.5,9.5,0,,0,0.0,0,112.5,1.0,2023,11
Jaleel McLaughlin,DEN,1,1,-7,0,,-7,-7.0,0,0.0,-7.0,0,,0,0.0,0,79.2,1.0,2023,11
Michael Burton,DEN,1,1,3,0,1.0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,1.0,2023,11
Phillip Dorsett,DEN,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6,1.0,2023,11
