Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Avonte Maddox,PHI,0,10,8,80.0%,78.0,9.8,7.8,0.0,99.2,5.5,44.0,34.0,0,0,0,0.0,0,6,0,0.0%,1.0,2023,13
Zach Cunningham,PHI,0,10,7,70.0%,27.0,3.9,2.7,0.0,72.9,-0.1,-7.0,34.0,4,0,0,0.0,0,4,2,33.3%,1.0,2023,13
Reed Blankenship,PHI,0,10,6,60.0%,58.0,9.7,5.8,1.0,109.6,10.6,4.0,54.0,2,0,0,0.0,0,12,0,0.0%,1.0,2023,13
Darius Slay,PHI,1,8,4,50.0%,33.0,8.3,4.1,1.0,60.9,12.5,19.0,14.0,0,0,0,0.0,0,3,0,0.0%,1.0,2023,13
Justin Evans,PHI,0,7,4,57.1%,54.0,13.5,7.7,1.0,121.4,17.7,52.0,2.0,0,0,0,0.0,0,7,0,0.0%,1.0,2023,13
James Bradberry,PHI,0,5,3,60.0%,38.0,12.7,7.6,1.0,123.3,9.8,26.0,12.0,0,0,0,0.0,0,5,0,0.0%,1.0,2023,13
Nakobe Dean,PHI,0,3,3,100.0%,21.0,7.0,7.0,0.0,95.8,2.3,7.0,14.0,1,0,0,0.0,0,7,1,12.5%,1.0,2023,13
Christian Elliss,PHI,0,3,2,66.7%,24.0,12.0,8.0,0.0,91.0,2.0,10.0,14.0,3,1,0,0.0,1,4,1,20.0%,1.0,2023,13
Terrell Edmunds,PHI,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,4.0,4.0,13.0,0,0,0,0.0,0,3,0,0.0%,1.0,2023,13
Josh Sweat,PHI,0,0,0,,,,,,,,,,0,4,0,0.5,5,2,0,0.0%,1.0,2023,13
Jalen Carter,PHI,0,0,0,,,,,,,,,,0,3,1,1.0,5,1,1,50.0%,1.0,2023,13
Haason Reddick,PHI,0,0,0,,,,,,,,,,0,3,1,0.0,4,1,0,0.0%,1.0,2023,13
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,3,0,0.0,3,3,0,0.0%,1.0,2023,13
Jordan Davis,PHI,0,0,0,,,,,,,,,,0,1,0,0.5,2,6,0,0.0%,1.0,2023,13
Brandon Graham,PHI,0,0,0,,,,,,,,,,1,1,1,0.0,2,1,0,0.0%,1.0,2023,13
Milton Williams,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,4,0,0.0%,1.0,2023,13
Derek Barnett,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,1.0,2023,13
Kentavius Street,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,1.0,2023,13
Josh Jobe,PHI,0,2,0,0.0%,,,0.0,,39.6,14.5,,,0,0,0,0.0,0,1,0,0.0%,1.0,2023,13
Christian Gonzalez,NWE,0,13,9,69.2%,101.0,11.2,7.8,0.0,92.1,12.6,80.0,21.0,1,1,0,1.0,2,7,1,12.5%,1.0,2023,13
Myles Bryant,NWE,0,4,4,100.0%,17.0,4.3,4.3,0.0,84.4,0.8,3.0,14.0,0,0,0,0.0,0,6,1,14.3%,1.0,2023,13
Marte Mapu,NWE,0,3,2,66.7%,21.0,10.5,7.0,0.0,86.8,19.7,13.0,8.0,0,0,0,0.0,0,3,0,0.0%,1.0,2023,13
Joshua Uche,NWE,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,3.0,3.0,6.0,0,1,0,1.0,2,1,0,0.0%,1.0,2023,13
Marcus Jones,NWE,0,1,1,100.0%,5.0,5.0,5.0,1.0,127.1,5.0,5.0,0.0,0,0,0,0.0,0,1,0,0.0%,1.0,2023,13
Jahlani Tavai,NWE,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-2.0,-2.0,8.0,1,0,0,0.0,0,4,0,0.0%,1.0,2023,13
Kyle Dugger,NWE,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,0.0,0.0,2.0,3,0,0,0.0,0,5,2,28.6%,1.0,2023,13
Adrian Phillips,NWE,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,5.0,5.0,-3.0,0,0,0,0.0,0,4,0,0.0%,1.0,2023,13
Jabrill Peppers,NWE,0,3,1,33.3%,0.0,0.0,0.0,0.0,42.4,11.3,-4.0,4.0,5,0,0,0.0,0,6,0,0.0%,1.0,2023,13
Jonathan Jones,NWE,0,3,1,33.3%,7.0,7.0,2.3,0.0,42.4,28.3,3.0,4.0,0,0,0,0.0,0,1,0,0.0%,1.0,2023,13
Matt Judon,NWE,0,0,0,,,,,,,,,,1,2,1,1.0,4,3,1,25.0%,1.0,2023,13
Keion White,NWE,0,0,0,,,,,,,,,,0,4,0,0.0,4,0,0,,1.0,2023,13
Christian Barmore,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,1.0,2023,13
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%,1.0,2023,13
Jalen Mills,NWE,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,1,0,0.0%,1.0,2023,13
Ja'Whaun Bentley,NWE,0,0,0,,,,,,,,,,10,0,0,0.0,0,9,2,18.2%,1.0,2023,13
