Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joe Burrow,CIN,14,31,82,3.0,9.1,221,7.1,31,2.2,1.0,51,3.6,3,10.0%,10,33.3%,2,13,0,7,9,27.3%,0,,1.0,2023,3
Jake Browning,CIN,0,1,0,,,15,15.0,0,,0.0,0,,0,0.0%,0,0.0%,0,1,0,1,1,100.0%,0,,1.0,2023,3
Deshaun Watson,CLE,16,29,154,9.0,28.1,315,10.9,92,5.8,3.2,62,3.9,3,10.3%,6,20.7%,3,12,3,2,8,22.9%,3,6.3,1.0,2023,3
