Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tyson Campbell,JAX,1,8,6,75.0%,82.0,13.7,10.3,1.0,107.3,3.1,29.0,53.0,0,0,0,0.0,0,6,0,0.0%,1.0,2023,4
Andre Cisco,JAX,0,7,6,85.7%,67.0,11.2,9.6,0.0,106.5,8.4,39.0,28.0,0,0,0,0.0,0,10,0,0.0%,1.0,2023,4
Rayshawn Jenkins,JAX,0,8,3,37.5%,19.0,6.3,2.4,0.0,45.8,9.5,13.0,6.0,0,0,0,0.0,0,5,1,16.7%,1.0,2023,4
Foyesade Oluokun,JAX,0,5,2,40.0%,23.0,11.5,4.6,0.0,54.6,1.4,6.0,17.0,0,0,0,0.0,0,13,0,0.0%,1.0,2023,4
Travon Walker,JAX,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,0,1,0,1.0,2,6,0,0.0%,1.0,2023,4
Adam Gotsis,JAX,0,1,1,100.0%,-4.0,-4.0,-4.0,0.0,79.2,-6.0,-6.0,2.0,0,1,0,0.0,1,2,0,0.0%,1.0,2023,4
Darious Williams,JAX,0,6,1,16.7%,4.0,4.0,0.7,0.0,39.6,9.2,4.0,0.0,0,0,0,0.0,0,1,0,0.0%,1.0,2023,4
Devin Lloyd,JAX,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,6.0,6.0,2.0,0,0,0,0.0,0,3,0,0.0%,1.0,2023,4
Angelo Blackson,JAX,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,-5.0,-5.0,16.0,0,0,0,0.0,0,0,0,,1.0,2023,4
Josh Hines-Allen,JAX,0,0,0,,,,,,,,,,0,2,0,3.0,5,10,0,0.0%,1.0,2023,4
Tre Herndon,JAX,0,0,0,,,,,,,,,,1,1,1,0.0,2,1,0,0.0%,1.0,2023,4
Folorunso Fatukasi,JAX,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,1.0,2023,4
Jeremiah Ledbetter,JAX,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,1.0,2023,4
Darrell Baker,IND,0,6,5,83.3%,68.0,13.6,11.3,1.0,153.5,9.8,55.0,13.0,0,0,0,0.0,0,4,0,0.0%,1.0,2023,4
Julian Blackmon,IND,0,5,4,80.0%,47.0,11.8,9.4,0.0,105.8,5.6,18.0,29.0,0,0,0,0.0,0,5,1,16.7%,1.0,2023,4
Zaire Franklin,IND,0,5,3,60.0%,22.0,7.3,4.4,0.0,70.4,2.2,5.0,17.0,0,0,0,0.0,0,17,2,10.5%,1.0,2023,4
Kenny Moore,IND,0,3,3,100.0%,27.0,9.0,9.0,0.0,104.2,5.7,17.0,10.0,0,0,0,0.0,0,3,0,0.0%,1.0,2023,4
Dallis Flowers,IND,0,5,3,60.0%,44.0,14.7,8.8,0.0,88.7,12.6,32.0,12.0,0,0,0,0.0,0,5,0,0.0%,1.0,2023,4
Shaquille Leonard,IND,0,3,2,66.7%,18.0,9.0,6.0,1.0,122.2,4.3,13.0,5.0,0,0,0,0.0,0,8,0,0.0%,1.0,2023,4
Rodney Thomas II,IND,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,15.0,15.0,0.0,0,0,0,0.0,0,3,1,25.0%,1.0,2023,4
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,1,1,1.0,3,7,1,12.5%,1.0,2023,4
Kwity Paye,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,1.0,2023,4
Tony Brown,IND,1,1,0,0.0%,,,0.0,,0.0,1.0,,,0,0,0,0.0,0,0,0,,1.0,2023,4
E.J. Speed,IND,0,2,0,0.0%,0.0,,0.0,0.0,39.6,0.0,-1.0,1.0,0,0,0,0.0,0,5,1,16.7%,1.0,2023,4
Samson Ebukam,IND,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,2,1,33.3%,1.0,2023,4
