Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,-1.0,10.75,7.32,0.78,0.0,-9.59,-14.0,7.6,4.32,-3.68,-4.48,1.61,3.93,-1.02,-3.72,1.0,2023,11
Raiders,1.0,9.59,14.0,-7.6,-4.32,-10.75,-7.32,-0.78,0.0,3.68,-1.61,4.48,1.02,-3.93,3.72,1.0,2023,11
