Player,Pos,home_team,team,week,year,game_id
Deshaun Watson,QB,1,Browns,1.0,2023,3
Nick Chubb,RB,1,Browns,1.0,2023,3
Amari Cooper,WR,1,Browns,1.0,2023,3
Donovan Peoples-Jones,WR,1,Browns,1.0,2023,3
Elijah Moore,WR,1,Browns,1.0,2023,3
David Njoku,TE,1,Browns,1.0,2023,3
Jack Conklin,T,1,Browns,1.0,2023,3
Jedrick Wills Jr.,T,1,Browns,1.0,2023,3
Joel Bitonio,G,1,Browns,1.0,2023,3
Wyatt Teller,G,1,Browns,1.0,2023,3
Ethan Pocic,C,1,Browns,1.0,2023,3
Myles Garrett,DE,1,Browns,1.0,2023,3
Za'Darius Smith,DE,1,Browns,1.0,2023,3
Jordan Elliott,DT,1,Browns,1.0,2023,3
Dalvin Tomlinson,DT,1,Browns,1.0,2023,3
Jeremiah Owusu-Koramoah,LB,1,Browns,1.0,2023,3
Anthony Walker,LB,1,Browns,1.0,2023,3
Martin Emerson,CB,1,Browns,1.0,2023,3
Greg Newsome II,CB,1,Browns,1.0,2023,3
Denzel Ward,CB,1,Browns,1.0,2023,3
Rodney McLeod,S,1,Browns,1.0,2023,3
Grant Delpit,S,1,Browns,1.0,2023,3
