Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-4.0,-19.87,-9.17,-10.03,-9.05,9.25,2.53,6.37,14.6,4.96,-2.59,2.44,4.59,-3.36,3.88,1.0,2023,5
Commanders,4.0,-9.25,-2.53,-6.37,-14.6,19.87,9.17,10.03,9.05,-4.96,-2.44,2.59,3.36,-4.59,-3.88,1.0,2023,5
